,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,,-8728250.0,,
June 2019,,-8728250.0,,
September 2019,,-8728250.0,,
December 2019,,-8728250.0,348871000.0,28710000.0
March 2020,15784000.0,-3829000.0,,
June 2020,15784000.0,834000.0,,
September 2020,15784000.0,-144000.0,,
December 2020,15784000.0,-43469000.0,290443000.0,31280000.0
March 2021,14852000.0,-6504000.0,285072000.0,31505000.0
June 2021,14852000.0,-49027000.0,231583000.0,26124000.0
September 2021,14852000.0,-2690000.0,228363000.0,24570000.0
December 2021,14852000.0,-9934000.0,209801000.0,26688000.0
March 2022,,-5349000.0,206184000.0,24041000.0
June 2022,,-8761000.0,204665000.0,23678000.0
