,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2008,845248.8888888889,,,-9089.0,,,
September 2008,845248.8888888889,,,-25701.0,,,
December 2008,845248.8888888889,,,-25701.0,,,
March 2009,845248.8888888889,,,-25701.0,,,
June 2009,845248.8888888889,,,-25701.0,,,
September 2009,845248.8888888889,,,-1873836.75,,,
December 2009,845248.8888888889,,,-1873836.75,,,
March 2010,845248.8888888889,,,-1873836.75,,,
June 2010,845248.8888888889,,,-1873836.75,,,
September 2010,2106056.0,,,-2879503.0,,,
December 2010,2106056.0,,,-1332609.0,,,
March 2011,46056.0,,,-46056.0,,,
June 2011,2046674.0,,,-2046674.0,,,
September 2011,-56521.0,,,-56521.0,,,
December 2011,161565.0,,,-48523.0,,,
March 2012,54833.0,,,-96003.0,,,
June 2012,67822.0,,,-97242.0,,,
September 2012,55040.0,,,-88976.0,,,
December 2012,31246.0,,,-113556.0,,,
March 2013,82700.0,,,-147442.0,,,
June 2013,-5588.0,,,-121998.0,,,
September 2013,57364.0,,,-134167.0,,,
December 2013,276439.0,,,-357005.0,,,
March 2014,117447.0,,,-226630.0,,,
June 2014,67130.0,,,-662689.0,,,
September 2014,63376.0,,,-15156.0,,,
December 2014,828559.0,,,-1050703.0,,,
March 2015,573998.0,,,-389527.0,,,
June 2015,573998.0,,,-1165885.0,,,
September 2015,-251237.0,,,-1631882.0,,,
December 2015,642717.0,,,-1658627.0,,,
March 2016,658284.0,,,-22475244.0,,,
June 2016,4166593.0,,,15759508.0,,,
September 2016,87672.0,,,1255673.0,,,
December 2016,151215.0,,,169891.0,,,
March 2017,62712.0,,,200228.0,,,
June 2017,18837.0,,,175288.0,,,
September 2017,95747.0,0.0,,-458043.0,,,
December 2017,-107012.0,0.0,,84484.0,,,
March 2018,365135.0,0.0,,-35248.0,,,
June 2018,1480878.0,0.0,,-909566.0,,,
September 2018,212527.0,0.0,,331999.0,,,
December 2018,-237419.0,0.0,,421791.0,,,
March 2019,229084.0,0.0,,279323.0,,,
June 2019,368860.0,0.0,,736795.0,,,
September 2019,300826.0,0.0,,545888.0,,,
December 2019,408291.0,0.0,,438802.0,,,
March 2020,468674.0,0.0,110640.0,229739.0,,,
June 2020,557328.0,0.0,,85625.0,,,
September 2020,830812.0,18671.0,,30558.0,,,
December 2020,966868.0,28887.0,,52158.0,,,
March 2021,1004892.0,21218.0,327711.0,127986.0,,,
June 2021,696976.0,68046.0,,481189.0,,,
September 2021,,,,,,,
December 2021,1620145.0,20212.0,,413671.0,,,
March 2022,1782028.0,1200.0,,701449.0,,,
June 2022,1751712.0,570.0,,628332.0,,,
