,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2008,15915750.0,20579750.0,,
March 2009,15915750.0,20579750.0,,
June 2009,15915750.0,20579750.0,,
September 2009,15915750.0,20579750.0,,
December 2009,16360000.0,15817000.0,,
March 2010,19277000.0,35087000.0,,
June 2010,24899000.0,36116000.0,,
September 2010,24519000.0,47800000.0,,
December 2010,20411000.0,-33556000.0,,
March 2011,16813000.0,-16276000.0,,
June 2011,17009000.0,-55683000.0,,
September 2011,17984000.0,-21562000.0,,
December 2011,17903000.0,-7989000.0,,
March 2012,18165000.0,23865000.0,,
June 2012,20704000.0,28721000.0,,
September 2012,20325000.0,9347000.0,,
December 2012,20565000.0,-6943000.0,,
March 2013,19832000.0,24371000.0,,
June 2013,29505000.0,67919000.0,,
September 2013,30345000.0,45270000.0,,
December 2013,23599000.0,28871000.0,,
March 2014,29915000.0,50988000.0,,
June 2014,45687000.0,76080000.0,,
September 2014,39824000.0,93109000.0,,
December 2014,38105000.0,66503000.0,,
March 2015,29503000.0,71246000.0,,
June 2015,47339000.0,50881000.0,,
September 2015,40167000.0,27371000.0,,
December 2015,30294000.0,10681000.0,,
March 2016,40039000.0,47602000.0,,
June 2016,44565000.0,54716000.0,,
September 2016,44992000.0,75962000.0,,
December 2016,46070000.0,23173000.0,,
March 2017,43641000.0,67015000.0,,
June 2017,62036000.0,115834000.0,,
September 2017,64556000.0,72871000.0,,
December 2017,52575000.0,51206000.0,,
March 2018,55037000.0,41948000.0,,
June 2018,55778000.0,11475000.0,,
September 2018,58575000.0,-43198000.0,,
December 2018,58535000.0,-17833000.0,,
March 2019,49230000.0,40636000.0,,
June 2019,52226000.0,53362000.0,,
September 2019,51150000.0,-22871000.0,,
December 2019,49485000.0,-38576000.0,,
March 2020,56214000.0,6118000.0,,
June 2020,50590000.0,32810000.0,,
September 2020,49461000.0,27922000.0,,
December 2020,56599000.0,9478000.0,,
March 2021,64245000.0,96911000.0,,
June 2021,87718000.0,164763000.0,,
September 2021,87225000.0,183937000.0,,
December 2021,65738000.0,192807000.0,,
March 2022,66382000.0,321190000.0,,
