,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,2980000.0,-3841500.0,,
June 2009,2980000.0,-3841500.0,,
September 2009,2980000.0,-3841500.0,,
December 2009,2980000.0,-3841500.0,,
March 2010,2822000.0,-2561000.0,,
June 2010,3405000.0,-3077000.0,,
September 2010,4342000.0,-3688000.0,,
December 2010,4210000.0,-2051000.0,19106000.0,17944000.0
March 2011,4588000.0,-3930000.0,,
June 2011,4444000.0,-3223000.0,23088000.0,21855000.0
September 2011,4328000.0,-2341000.0,18861000.0,17515000.0
December 2011,5570000.0,-4252000.0,15701000.0,14406000.0
March 2012,5569000.0,-4336000.0,18392000.0,16966000.0
June 2012,5027000.0,-3713000.0,13335000.0,11958000.0
September 2012,4105000.0,-3449000.0,10077000.0,8711000.0
December 2012,4935000.0,-3237000.0,27603000.0,26309000.0
March 2013,5576000.0,-9388000.0,23421000.0,22111000.0
June 2013,5107000.0,-5946000.0,21197000.0,19801000.0
September 2013,4689000.0,-5614000.0,19918000.0,18550000.0
December 2013,5112000.0,-9795000.0,34188000.0,32855000.0
March 2014,6226000.0,-11484000.0,47588000.0,46194000.0
June 2014,5754000.0,675000.0,41118000.0,39775000.0
September 2014,5775000.0,-4719000.0,34780000.0,33449000.0
December 2014,5611000.0,-6554000.0,28718000.0,27248000.0
March 2015,5668000.0,-12482000.0,40191000.0,38728000.0
June 2015,5261000.0,-1035000.0,36479000.0,35069000.0
September 2015,5089000.0,-6497000.0,30593000.0,29231000.0
December 2015,5298000.0,3592000.0,25129000.0,23817000.0
March 2016,6664000.0,4750000.0,32983000.0,31546000.0
June 2016,5824000.0,-6956000.0,27886000.0,25671000.0
September 2016,5263000.0,-6004000.0,23319000.0,20532000.0
December 2016,7087000.0,-7127000.0,19060000.0,16280000.0
March 2017,5633000.0,-5631000.0,37616000.0,34862000.0
June 2017,4633000.0,-6267000.0,32723000.0,30122000.0
September 2017,5441000.0,-7243000.0,32435000.0,29972000.0
December 2017,12134000.0,-13100000.0,33593000.0,31190000.0
March 2018,8850000.0,-10155000.0,60934000.0,58422000.0
June 2018,10093000.0,6933000.0,72908000.0,69464000.0
September 2018,9545000.0,-9740000.0,66529000.0,62635000.0
December 2018,10168000.0,-11321000.0,61730000.0,57840000.0
March 2019,11415000.0,-12956000.0,58915000.0,54296000.0
June 2019,11139000.0,-9688000.0,53247000.0,48074000.0
September 2019,8856000.0,-12015000.0,47431000.0,42470000.0
December 2019,7635000.0,-9923000.0,41666000.0,37171000.0
March 2020,12095000.0,-15644000.0,39068000.0,34471000.0
June 2020,13767000.0,-18372000.0,86436000.0,81898000.0
September 2020,18471000.0,-22543000.0,68863000.0,64281000.0
December 2020,18661000.0,-22206000.0,59714000.0,54561000.0
March 2021,17508000.0,-26468000.0,72306000.0,67310000.0
June 2021,17691000.0,-22599000.0,73300000.0,59439000.0
September 2021,17162000.0,-16177000.0,72089000.0,58137000.0
December 2021,18719000.0,-21711000.0,60184000.0,46027000.0
March 2022,20944000.0,-22216000.0,44959000.0,31101000.0
June 2022,20794000.0,-23648000.0,35204000.0,21376000.0
