,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2013,92771841.5,3863092.25,,
June 2013,92771841.5,3863092.25,,
September 2013,92771841.5,3863092.25,,
December 2013,92771841.5,3863092.25,330373271.0,98066360.0
March 2014,104153074.0,6593285.0,,
June 2014,86419950.0,1229925.0,,
September 2014,93097423.0,-2909607.0,,
December 2014,117099803.0,-17042053.0,332463265.0,84873420.0
March 2015,85166996.0,7599929.0,369320508.0,83749903.0
June 2015,58106243.0,5460637.0,359611203.0,77638875.0
September 2015,66319413.0,3002669.0,355931955.0,73212359.0
December 2015,57214159.0,-4787042.0,366962996.0,69311406.0
March 2016,40444965.0,1197104.0,353277083.0,58983250.0
June 2016,56177327.0,129634.0,351485569.0,60559793.0
September 2016,63000000.0,6100000.0,354633615.0,63994514.0
December 2016,65500000.0,100000.0,362193902.0,68544266.0
March 2017,84800000.0,1500000.0,397415373.0,74047135.0
June 2017,92613600.0,-4737181.0,409336841.0,84966456.0
September 2017,97000000.0,7100000.0,415310805.0,94187699.0
December 2017,95400000.0,4100000.0,423297088.0,83010221.0
March 2018,71179614.0,4324994.0,411799149.0,73979506.0
June 2018,88388256.0,5773023.0,434379068.0,99855429.0
September 2018,83197049.0,8276951.0,453846954.0,112556884.0
December 2018,94200000.0,-500000.0,453474622.0,113506160.0
March 2019,75286719.0,3702554.0,448002091.0,100457046.0
June 2019,76500000.0,4100000.0,459216126.0,93098372.0
September 2019,105835253.0,8321560.0,484552363.0,108392750.0
December 2019,131400000.0,-4400000.0,479902831.0,127955480.0
March 2020,98212725.0,-6795375.0,452018377.0,101100717.0
June 2020,66603310.0,3005176.0,439511446.0,97977771.0
September 2020,93800000.0,7600000.0,443392712.0,105652558.0
December 2020,104600000.0,7600000.0,450404145.0,111341769.0
March 2021,118593694.0,5854171.0,450167182.0,110639381.0
June 2021,129388282.0,19227275.0,575431843.0,133134831.0
September 2021,187486294.0,26995231.0,656783610.0,168182543.0
December 2021,203800000.0,15200000.0,707024006.0,183963614.0
March 2022,171740523.0,20167965.0,730859200.0,206667094.0
June 2022,159299392.0,25032433.0,754623963.0,234163328.0
