,NetIncomeLoss,Assets
March 2016,2761500.0,
June 2016,2761500.0,
September 2016,2761500.0,
December 2016,2761500.0,
March 2017,2752000.0,
June 2017,3321000.0,
September 2017,2835000.0,
December 2017,933000.0,1301291000.0
March 2018,3168000.0,1300629000.0
June 2018,4012000.0,1322913000.0
September 2018,3255000.0,1446269000.0
December 2018,3951000.0,1416215000.0
March 2019,3467000.0,1456552000.0
June 2019,3555000.0,1505376000.0
September 2019,4409000.0,1509463000.0
December 2019,4680000.0,1584899000.0
March 2020,4110000.0,1936823000.0
June 2020,2721000.0,2541696000.0
September 2020,5209000.0,2446447000.0
December 2020,8373000.0,2442982000.0
March 2021,8959000.0,2572726000.0
June 2021,6979000.0,2506523000.0
September 2021,9465000.0,2543883000.0
December 2021,7075000.0,2515869000.0
