,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,25082750.0,5683000.0,19399750.0,-101000.0,,
June 2009,25082750.0,5683000.0,19399750.0,-101000.0,,
September 2009,25082750.0,5683000.0,19399750.0,-101000.0,,
December 2009,25082750.0,5683000.0,19399750.0,-101000.0,,
March 2010,24224000.0,5537000.0,18687000.0,3622000.0,,
June 2010,24345000.0,4579000.0,19766000.0,2967000.0,,
September 2010,22097000.0,5654000.0,16443000.0,2878000.0,,
December 2010,-4540000.0,-308000.0,-4232000.0,39224000.0,326866000.0,289128000.0
March 2011,19940000.0,3838000.0,16102000.0,-544000.0,,
June 2011,17463000.0,3554000.0,13909000.0,-1866000.0,323046000.0,283630000.0
September 2011,21584000.0,5666000.0,15918000.0,2081000.0,314811000.0,276023000.0
December 2011,17830000.0,3860000.0,13970000.0,-6497000.0,230689000.0,198762000.0
March 2012,20785000.0,3745000.0,17040000.0,3612000.0,211388000.0,194240000.0
June 2012,22308000.0,3429000.0,18879000.0,-2114000.0,154597000.0,141534000.0
September 2012,16492000.0,4023000.0,11414000.0,-2327000.0,150298000.0,138651000.0
December 2012,17625000.0,4233000.0,13391000.0,6493000.0,128565000.0,119591000.0
March 2013,17040000.0,4648000.0,12392000.0,-4434000.0,123249000.0,114178000.0
June 2013,13907000.0,4454000.0,9453000.0,-993000.0,120587000.0,110519000.0
September 2013,14935000.0,4627000.0,10308000.0,-146000.0,126149000.0,115303000.0
December 2013,16492000.0,5652000.0,10840000.0,-1249000.0,127947000.0,117170000.0
March 2014,15455000.0,5578000.0,9877000.0,-4217000.0,125376000.0,114866000.0
June 2014,14016000.0,5392000.0,8624000.0,-2267000.0,129139000.0,118751000.0
September 2014,15140000.0,5060000.0,10080000.0,-1040000.0,118883000.0,107892000.0
December 2014,13197000.0,4803000.0,8394000.0,-4631000.0,114572000.0,105412000.0
March 2015,12861000.0,5125000.0,7736000.0,-1068000.0,100181000.0,91570000.0
June 2015,14289000.0,5310000.0,8979000.0,-281000.0,100052000.0,91742000.0
September 2015,12182000.0,4901000.0,7281000.0,886000.0,101601000.0,93235000.0
December 2015,11682000.0,5112000.0,6570000.0,-6716000.0,69084000.0,63273000.0
March 2016,13361000.0,5344000.0,8017000.0,-3896000.0,64224000.0,58691000.0
June 2016,12132000.0,5125000.0,7007000.0,-2023000.0,61398000.0,56296000.0
September 2016,11868000.0,4937000.0,6931000.0,-3113000.0,60003000.0,55218000.0
December 2016,12794000.0,5075000.0,7719000.0,-2605000.0,56260000.0,51718000.0
March 2017,11496000.0,4728000.0,6768000.0,-1041000.0,59195000.0,54998000.0
June 2017,12065000.0,4610000.0,7455000.0,-2097000.0,61870000.0,57728000.0
