,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2008,34000750.0,-259390000.0,,,
June 2008,34000750.0,-259390000.0,,,
September 2008,34000750.0,-259390000.0,,,
December 2008,34000750.0,-259390000.0,,,
March 2009,25821000.0,2378000.0,,,
June 2009,29780000.0,6231000.0,,,
September 2009,31910000.0,12280000.0,,,
December 2009,32955000.0,17676000.0,1165781000.0,552816000.0,612965000.0
March 2010,31589000.0,27700000.0,,,
June 2010,35604000.0,-59404000.0,1589207000.0,580568000.0,1008639000.0
September 2010,33390000.0,32100000.0,1680852000.0,615282000.0,1065570000.0
December 2010,36901000.0,26100000.0,1672469000.0,613568000.0,1058901000.0
March 2011,35013000.0,14100000.0,1651060000.0,615149000.0,1035911000.0
June 2011,36235000.0,21800000.0,1675750000.0,644060000.0,1031690000.0
September 2011,34225000.0,7200000.0,1652944000.0,633026000.0,1019918000.0
December 2011,34568000.0,24100000.0,1569223000.0,636128000.0,933095000.0
March 2012,34239000.0,-3320000.0,1523966000.0,595368000.0,928598000.0
June 2012,36373000.0,-14492000.0,1433371000.0,509671000.0,923700000.0
September 2012,30191000.0,1983000.0,1414183000.0,503923000.0,910260000.0
December 2012,33511000.0,-21820000.0,1227786000.0,327623000.0,900163000.0
March 2013,30385000.0,2522000.0,1232235000.0,341429000.0,890806000.0
June 2013,28950000.0,1002000.0,1200459000.0,329665000.0,870794000.0
September 2013,27083000.0,-8178000.0,1186636000.0,324861000.0,861775000.0
December 2013,26915000.0,7509000.0,1191396000.0,339832000.0,851564000.0
March 2014,22767000.0,10005000.0,1162624000.0,338204000.0,824420000.0
June 2014,27076000.0,13646000.0,1168906000.0,353834000.0,815072000.0
September 2014,25243000.0,13887000.0,1166958000.0,362645000.0,804313000.0
December 2014,24840000.0,17274000.0,1154260000.0,371945000.0,782315000.0
March 2015,25453000.0,-68824000.0,1163391000.0,385979000.0,777412000.0
June 2015,25194000.0,37724000.0,1123638000.0,381110000.0,742528000.0
September 2015,23532000.0,16984000.0,1131647000.0,378677000.0,752970000.0
December 2015,22784000.0,21302000.0,1138618000.0,370181000.0,768437000.0
March 2016,23549000.0,11751000.0,1152568000.0,387373000.0,765195000.0
June 2016,25248000.0,1389000.0,1144593000.0,393654000.0,750939000.0
September 2016,22782000.0,15883000.0,1170139000.0,432714000.0,737425000.0
December 2016,24222000.0,19114000.0,1165341000.0,437119000.0,728222000.0
