,OperatingExpenses,NetIncomeLoss,Assets
March 2016,137201000.0,16519750.0,
June 2016,137201000.0,16519750.0,
September 2016,137201000.0,16519750.0,
December 2016,137201000.0,16519750.0,
March 2017,142441000.0,10879000.0,5251377000.0
June 2017,143761000.0,10479000.0,6404738000.0
September 2017,156491000.0,17081000.0,6388369000.0
December 2017,176861000.0,62318000.0,7368093000.0
March 2018,165205000.0,16619000.0,6902891000.0
June 2018,169600000.0,17837000.0,6841706000.0
September 2018,189232000.0,14489000.0,6992530000.0
December 2018,192895000.0,38749000.0,7478573000.0
March 2019,187414000.0,46135000.0,7819000000.0
June 2019,203387000.0,72696000.0,8398376000.0
September 2019,270150000.0,121473000.0,9303199000.0
December 2019,287009000.0,152661000.0,10204017000.0
March 2020,307095000.0,306243000.0,10891133000.0
June 2020,341272000.0,352677000.0,23226475000.0
September 2020,391701000.0,535160000.0,31180865000.0
December 2020,424920000.0,452804000.0,31597795000.0
March 2021,438678000.0,376868000.0,31297980000.0
June 2021,462737000.0,204229000.0,23880138000.0
September 2021,447063000.0,249310000.0,19745138000.0
December 2021,459700000.0,173083000.0,18776612000.0
March 2022,422984000.0,173593000.0,14617902000.0
June 2022,333989000.0,129163000.0,14272255000.0
