,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,2370000.0,2078500.0,-2392500.0,,
June 2019,2370000.0,2078500.0,-2392500.0,,
September 2019,2720000.0,2234000.0,-2737000.0,,
December 2019,2888000.0,2432000.0,-2922000.0,5060000.0,3122000.0
March 2020,2655000.0,2115000.0,-2677000.0,,
June 2020,2715000.0,1892000.0,-2710000.0,,
September 2020,2818000.0,1644000.0,-8377000.0,11983000.0,7483000.0
December 2020,4073000.0,1835000.0,-4073000.0,44525000.0,42894000.0
March 2021,3897000.0,1979000.0,-3898000.0,42593000.0,41107000.0
June 2021,5740000.0,3233000.0,-5241000.0,64141000.0,62815000.0
September 2021,7723000.0,4513000.0,-7720000.0,62558000.0,61190000.0
December 2021,7844000.0,4385000.0,-7852000.0,57925000.0,56638000.0
March 2022,11654000.0,8078000.0,-11653000.0,47728000.0,46303000.0
June 2022,8926000.0,5717000.0,-8924000.0,39019000.0,37598000.0
