,NetIncomeLoss,Assets,AssetsCurrent
March 2009,2443750.0,,
June 2009,2443750.0,,
September 2009,2443750.0,,
December 2009,2443750.0,,
March 2010,6074000.0,,
June 2010,4443000.0,,
September 2010,7636000.0,,
December 2010,5178000.0,359690000.0,51256000.0
March 2011,6313000.0,,
June 2011,8866000.0,454759000.0,113659000.0
September 2011,9415000.0,470978000.0,96896000.0
December 2011,6744000.0,487691000.0,103344000.0
March 2012,11420000.0,594026000.0,101585000.0
June 2012,20704000.0,653311000.0,127163000.0
