,NetIncomeLoss,Assets,AssetsCurrent
September 2008,-5694500.0,,
December 2008,-5694500.0,,
March 2009,-5694500.0,,
June 2009,-5694500.0,,
September 2009,6039500.0,,
December 2009,6039500.0,,
March 2010,4051000.0,,
June 2010,14410000.0,,
September 2010,12775000.0,,
December 2010,-710000.0,912178000.0,376054000.0
March 2011,11409000.0,,
June 2011,34297000.0,1082816000.0,548477000.0
September 2011,9381000.0,1074136000.0,540592000.0
December 2011,-18392000.0,969700000.0,429873000.0
March 2012,17954000.0,1061210000.0,522247000.0
June 2012,3364000.0,984744000.0,442206000.0
September 2012,7325000.0,985913000.0,439086000.0
