,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2011,27154.0,,-27154.0,,
December 2011,21443.0,,-13165.0,,
March 2012,16579.0,,-16579.0,,
June 2012,5977.0,,-14255.0,,
September 2012,28533.0,,-28533.0,,
December 2012,16343.0,,-16342.0,,
March 2013,13000.0,,-13000.0,,
June 2013,22102.0,,-22103.0,,
September 2013,13108.0,,-13108.0,,
December 2013,26347.0,10994.666666666666,111925.0,,
March 2014,34818.0,10994.666666666666,-34818.0,,
June 2014,739899.0,10994.666666666666,-850629.0,,
September 2014,316984.0,77907.0,-329955.0,,
