,OperatingExpenses,NetIncomeLoss,Assets
March 2013,8530964.25,-228048727.0,
June 2013,8530964.25,-228048727.0,
September 2013,8530964.25,-228048727.0,
December 2013,8530964.25,-228048727.0,
March 2014,7776430.0,15797664.0,
June 2014,7662794.0,-258792152.0,
September 2014,7742017.0,113199518.0,
December 2014,9075821.0,-107943741.0,3502514309.0
March 2015,10658044.0,-246519408.0,
June 2015,10739714.0,-83296109.0,3986456951.0
September 2015,9752376.0,-472893380.0,3609641349.0
December 2015,10433421.0,-441559539.0,3713488403.0
March 2016,9457842.0,-458171671.0,3950388529.0
June 2016,11782147.0,-157015440.0,4521865425.0
September 2016,10711997.0,-554781234.0,4146344390.0
December 2016,10199124.0,-25782432.0,3393575497.0
March 2017,8674108.0,-452568584.0,3372526667.0
June 2017,9566317.0,-183499678.0,3607597546.0
September 2017,11005715.0,126830293.0,3756038182.0
December 2017,10888284.0,50779835.0,3065752222.0
March 2018,9183371.0,-1354063300.0,2664088380.0
June 2018,7264617.0,-36056146.0,2495900218.0
September 2018,7200502.0,-231459302.0,2371389334.0
December 2018,5774375.0,89195547.0,2071016481.0
March 2019,6638425.0,11100529.0,2516741828.0
June 2019,6936304.0,-111233942.0,2367786868.0
September 2019,6656694.0,6477165.0,2586044721.0
December 2019,7048907.0,-330081755.0,2418724202.0
March 2020,7636638.0,-31772365.0,3133129884.0
June 2020,11773431.0,-270229132.0,4287184806.0
September 2020,15938279.0,-430600362.0,4757097926.0
December 2020,15109415.0,-549122189.0,4529758992.0
March 2021,17926214.0,-884410686.0,4697366625.0
June 2021,14014117.0,-175070042.0,4695155695.0
September 2021,13175240.0,-215636254.0,4432609801.0
December 2021,13911967.0,-408846901.0,4258064384.0
March 2022,14330645.0,885704255.0,5592846103.0
June 2022,14532410.0,4730475.0,4918126485.0
