,NetIncomeLoss,Assets,AssetsCurrent
March 2009,-1968750.0,,
June 2009,-1968750.0,,
September 2009,-1968750.0,,
December 2009,-1968750.0,,
March 2010,-3223000.0,,
June 2010,1980000.0,,
September 2010,2495000.0,,
December 2010,705000.0,452157000.0,153496000.0
March 2011,713000.0,,
June 2011,3358000.0,460149000.0,155396000.0
September 2011,4829000.0,474000000.0,147999000.0
December 2011,2473000.0,474886000.0,142816000.0
March 2012,5535000.0,514924000.0,150018000.0
June 2012,11851000.0,531864000.0,151692000.0
September 2012,9256000.0,542262000.0,156741000.0
December 2012,5406000.0,519688000.0,144163000.0
March 2013,9155000.0,535054000.0,159619000.0
June 2013,13500000.0,600517000.0,167402000.0
September 2013,12908000.0,605675000.0,169153000.0
December 2013,8064000.0,616801000.0,170253000.0
March 2014,8576000.0,643845000.0,186368000.0
June 2014,13568000.0,682691000.0,194515000.0
September 2014,16278000.0,679494000.0,193460000.0
December 2014,13569000.0,686445000.0,189636000.0
March 2015,12605000.0,739523000.0,196018000.0
June 2015,19247000.0,756339000.0,193997000.0
September 2015,11777000.0,750987000.0,185737000.0
December 2015,11387000.0,729193000.0,158989000.0
March 2016,10575000.0,795705000.0,175435000.0
June 2016,13275000.0,828907000.0,172141000.0
September 2016,13826000.0,808612000.0,166402000.0
December 2016,10348000.0,800213000.0,166322000.0
March 2017,11387000.0,927196000.0,184648000.0
June 2017,17571000.0,940330000.0,197630000.0
September 2017,14407000.0,952719000.0,200599000.0
December 2017,47759000.0,967315000.0,203249000.0
March 2018,21125000.0,1015547000.0,225999000.0
June 2018,30281000.0,1085958000.0,232687000.0
September 2018,28195000.0,1088092000.0,224657000.0
December 2018,25380000.0,1133743000.0,213373000.0
March 2019,22259000.0,1246857000.0,241087000.0
June 2019,37073000.0,1352120000.0,261389000.0
September 2019,32968000.0,1422272000.0,249709000.0
December 2019,21419000.0,1415693000.0,232379000.0
March 2020,28111000.0,1577259000.0,305908000.0
June 2020,28454000.0,1538200000.0,269643000.0
September 2020,41539000.0,1565680000.0,280117000.0
December 2020,40236000.0,1548774000.0,271696000.0
March 2021,37291000.0,1610585000.0,348315000.0
June 2021,62474000.0,1647395000.0,353881000.0
September 2021,79709000.0,1789259000.0,450609000.0
December 2021,73761000.0,1845250000.0,416255000.0
March 2022,79424000.0,1932349000.0,510666000.0
June 2022,109245000.0,2047855000.0,536376000.0
