,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2010,258395.5,-214680.0,354655.0,284551.0,
September 2010,258395.5,-77588.0,,,
December 2010,258395.5,-144990.0,,,
March 2011,258395.5,-307422.0,,,
June 2011,473227.75,-256295.0,354655.0,284551.0,
September 2011,473227.75,-308959.0,503175.0,432945.0,
December 2011,473227.75,-458933.0,186068.0,117672.0,
March 2012,473227.75,-1181971.0,1682282.0,1615709.0,
June 2012,415555.0,-284192.0,1248967.0,1175930.0,
September 2012,415555.0,-270118.0,,,
December 2012,415555.0,-346833.0,787916.0,678008.0,
March 2013,415555.0,-216898.0,615833.0,511938.0,
June 2013,319319.0,1767.0,1000575.0,900925.0,
September 2013,326915.0,232886.0,1336866.0,1240744.0,
December 2013,452435.0,857700.0,1675838.0,1583244.0,
March 2014,-910741.0,57237.0,3309766.0,3220700.0,
June 2014,439710.0,-115009.0,2998013.0,2880775.0,117238.0
September 2014,413467.0,-78763.0,,,
December 2014,475307.0,-438847.0,1787650.0,1664835.0,122815.0
March 2015,619937.0,-3204897.0,1658446.0,1533331.0,125115.0
June 2015,621784.0,-748802.0,2263824.0,2174397.0,89427.0
September 2015,695007.0,-752827.0,1928670.0,1835079.0,93591.0
December 2015,711591.0,-714647.0,2051308.0,1955442.0,95866.0
March 2016,,235270.0,2704035.0,2608987.0,95048.0
June 2016,1026400.0,-172482.0,3053150.0,2963235.0,89915.0
September 2016,1388647.0,-270057.0,,,
December 2016,1256070.0,-1291014.0,1490607.0,1399326.0,91281.0
March 2017,1700040.0,-1603208.0,4705900.0,4602531.0,103369.0
June 2017,1398725.0,-1258441.0,3172241.0,2787522.0,384719.0
September 2017,2191849.0,-2132862.0,3732395.0,3349148.0,383247.0
December 2017,2145899.0,-1811895.0,3796495.0,3398148.0,398347.0
March 2018,2431666.0,-2202406.0,4884090.0,4327380.0,556710.0
June 2018,2206532.0,-1460290.0,3676312.0,3180513.0,495799.0
September 2018,3051067.0,-1848900.0,5988174.0,5452227.0,535947.0
December 2018,3571776.0,-3360603.0,6645493.0,6113422.0,532071.0
March 2019,4268426.0,-3521369.0,4992389.0,4487886.0,504503.0
June 2019,3365406.0,-2995697.0,4423808.0,3742237.0,681571.0
September 2019,2153021.0,-2632218.5,5211462.0,3667760.0,1543702.0
December 2019,2331177.0,-2632218.5,,,
