,NetIncomeLoss,Assets,AssetsCurrent
March 2009,2862126.0,,
June 2009,2862126.0,,
September 2009,2862126.0,,
December 2009,2862126.0,,
March 2010,2321022.0,,
June 2010,4443776.0,,
September 2010,5243431.0,,
December 2010,5460613.0,17383092.0,11727325.0
March 2011,4495000.0,,
June 2011,5653000.0,18804867.0,11177145.0
September 2011,5656309.0,19572437.0,11562887.0
December 2011,7244000.0,20914912.0,13773653.0
March 2012,5969000.0,18488356.0,11426148.0
June 2012,6279.0,21557212.0,14697783.0
September 2012,4267252.0,20738230.0,15128817.0
December 2012,3553.0,19118714.0,13143459.0
March 2013,3691.0,15154521.0,10336604.0
June 2013,4018.0,15971251.0,11316560.0
September 2013,3404003.0,14583184.0,9852107.0
December 2013,3678.0,15061232.0,10631889.0
March 2014,3572.0,14685157.0,13438597.0
June 2014,4242.0,15547614.0,14600586.0
September 2014,3944.0,15828986.0,13502113.0
December 2014,1366.0,11604642.0,11395609.0
