,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,676417.25,7523642.25,,
June 2009,676417.25,7523642.25,,
September 2009,676417.25,7523642.25,,
December 2009,676417.25,7523642.25,,
March 2010,565040.0,8023053.5,,
June 2010,565040.0,8023053.5,,
September 2010,937774.0,10470688.0,,
December 2010,948839.0,7885209.0,339401724.0,159045009.0
March 2011,733330.0,8222333.0,,
June 2011,1150407.0,5601687.0,,
September 2011,1106500.0,895068.0,360656336.0,169979416.0
December 2011,1493517.0,-6809690.0,361792142.0,169661098.0
March 2012,1481027.0,-2859798.0,357670958.0,166974927.0
June 2012,1236006.0,-16851414.0,351682371.0,171465364.0
