,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2013,5298000.0,8179500.0,,
June 2013,5298000.0,8179500.0,,
September 2013,5298000.0,8179500.0,,
December 2013,5298000.0,8179500.0,,
March 2014,6048000.0,14557000.0,,
June 2014,5144000.0,23630000.0,,
September 2014,6184000.0,13666000.0,,
December 2014,5754000.0,13499000.0,342569000.0,219808000.0
March 2015,5411000.0,13759000.0,988431000.0,864969000.0
June 2015,5504000.0,26136000.0,1016278000.0,891903000.0
September 2015,6283000.0,10120000.0,1113380000.0,848583000.0
December 2015,5131000.0,16048000.0,1112877000.0,844008000.0
March 2016,5932000.0,2365000.0,1117107000.0,850128000.0
June 2016,7711000.0,16251000.0,1134010000.0,865658000.0
September 2016,7404000.0,7807000.0,1077012000.0,813788000.0
December 2016,8101000.0,681000.0,1053344000.0,685854000.0
March 2017,7788000.0,3642000.0,1027654000.0,660641000.0
June 2017,7282000.0,5486000.0,1019695000.0,645934000.0
September 2017,5780000.0,8241000.0,1010558000.0,625325000.0
December 2017,6533000.0,17449000.0,995078000.0,588714000.0
March 2018,6421000.0,-16834000.0,975556000.0,554686000.0
June 2018,7545000.0,-10466000.0,1904683000.0,228652000.0
September 2018,7580000.0,-844000.0,1917013000.0,257260000.0
December 2018,7092000.0,-11020000.0,1921415000.0,272127000.0
March 2019,8201000.0,-8323000.0,1931862000.0,267122000.0
June 2019,7898000.0,4538000.0,1940952000.0,272304000.0
September 2019,9060000.0,6842000.0,1943190000.0,286974000.0
December 2019,8527000.0,4718000.0,1908634000.0,257237000.0
March 2020,7104000.0,-1683000.0,1996872000.0,344643000.0
June 2020,8835000.0,2025000.0,1900276000.0,257851000.0
September 2020,7941000.0,824000.0,1925676000.0,287846000.0
December 2020,9623000.0,21413000.0,1971398000.0,323076000.0
March 2021,8519000.0,9156000.0,1965996000.0,330218000.0
June 2021,9349000.0,9580000.0,1975603000.0,342759000.0
September 2021,9569000.0,11735000.0,1984694000.0,366302000.0
