,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2007,,118559.2,62202.53333333333,,,,
September 2007,,118559.2,62202.53333333333,,,,
December 2007,,118559.2,62202.53333333333,,,,
March 2008,,118559.2,62202.53333333333,,,,
June 2008,,118559.2,62202.53333333333,,,,
September 2008,,118559.2,62202.53333333333,,,,
December 2008,,118559.2,62202.53333333333,,,,
March 2009,,118559.2,62202.53333333333,,,,
June 2009,,118559.2,62202.53333333333,,,,
September 2009,,118559.2,62202.53333333333,,,,
December 2009,26039.0,118559.2,62202.53333333333,,,,
March 2010,26039.0,118559.2,62202.53333333333,,,,
June 2010,26039.0,118559.2,62202.53333333333,,,,
September 2010,25721.0,118559.2,62202.53333333333,,,,
December 2010,29826.0,118559.2,62202.53333333333,,,,
March 2011,26039.0,398664.0,243494.0,,,,
June 2011,26039.0,311066.0,335946.0,,4275.0,,
September 2011,25122.0,304251.0,550157.0,,3628.0,,
December 2011,43506.0,406019.0,603403.0,,3253.0,1030205.0,278000.0
March 2012,,547287.0,901843.0,-37081000.0,11240550.0,10834703.0,268886.0
June 2012,,652568.0,1056066.0,-2157333.3333333335,9709412.0,9201046.0,323153.0
September 2012,,1105456.0,2981481.0,-2157333.3333333335,9043223.0,8228092.0,605920.0
December 2012,,1130000.0,2141000.0,-2157333.3333333335,16749000.0,15866000.0,714000.0
March 2013,,1448000.0,2792000.0,-16120000.0,17375000.0,16144000.0,1045000.0
June 2013,,1482000.0,2358000.0,-6462000.0,14508000.0,13261000.0,1113000.0
September 2013,,1599000.0,4026000.0,-6462000.0,54898000.0,53735000.0,
December 2013,,2382000.0,2379000.0,-6462000.0,51615000.0,50529000.0,
March 2014,,2511000.0,4291000.0,-6462000.0,50186000.0,49161000.0,
June 2014,,2814000.0,3695000.0,-6433000.0,46908000.0,45740000.0,
September 2014,,3229000.0,5777000.0,-8858000.0,56542000.0,55105000.0,
December 2014,,3238000.0,3878000.0,-6993000.0,52070000.0,50468000.0,
March 2015,,3640000.0,4597000.0,-7798000.0,53489000.0,51262000.0,
June 2015,,4142000.0,4622000.0,-8491000.0,90563000.0,86996000.0,
September 2015,,4739000.0,6846000.0,-11257000.0,81676000.0,77825000.0,
December 2015,,4586000.0,6212000.0,-10455000.0,74536000.0,70745000.0,
March 2016,,4541000.0,4438000.0,-8372000.0,67576000.0,63652000.0,
June 2016,,4444000.0,5056000.0,-8767000.0,58847000.0,55181000.0,
September 2016,,4544000.0,5918000.0,-9442000.0,57536000.0,53682000.0,
December 2016,,5024000.0,5546000.0,-9581000.0,76131000.0,71943000.0,
March 2017,,5533000.0,5784000.0,-10657000.0,69180000.0,65092000.0,
June 2017,,5033000.0,5856000.0,-10102000.0,61712000.0,57868000.0,
September 2017,,4944000.0,5736000.0,-9461000.0,56911000.0,53344000.0,
December 2017,,4005000.0,4865000.0,-7791000.0,53554000.0,50268000.0,
March 2018,,3974000.0,4431000.0,-7449000.0,49827000.0,46760000.0,
June 2018,,3379000.0,4767000.0,-7416000.0,45092000.0,42312000.0,
September 2018,,3187000.0,3640000.0,-5837000.0,42625000.0,40117000.0,
December 2018,,3782000.0,3387000.0,-6399000.0,39685000.0,37471000.0,
March 2019,,4404000.0,3337000.0,-6983000.0,40623000.0,38574000.0,
June 2019,,3823000.0,3315000.0,-6323000.0,43451000.0,37356000.0,
September 2019,,1445000.0,6348000.0,-6294000.0,37771000.0,32714000.0,
December 2019,,145000.0,5374000.0,-3370000.0,31312000.0,31106000.0,
March 2020,,-129000.0,3022000.0,-2723000.0,28441000.0,28318000.0,
June 2020,2786000.0,0.0,2786000.0,-2769000.0,25621000.0,25501000.0,
September 2020,8950000.0,28000.0,8922000.0,-8950000.0,20644000.0,19485000.0,
December 2020,2492000.0,402000.0,2090000.0,-2511000.0,21581000.0,20099000.0,
March 2021,,673000.0,1925000.0,-2596000.0,39917000.0,38398000.0,
June 2021,2559000.0,580000.0,1979000.0,-2532000.0,38294000.0,36658000.0,
September 2021,3507000.0,679000.0,2828000.0,-3505000.0,35881000.0,34303000.0,
December 2021,3500000.0,926000.0,2574000.0,-3500000.0,35095000.0,31171000.0,
March 2022,,1135000.0,2278000.0,-1911000.0,33296000.0,29533000.0,
June 2022,3239000.0,1020000.0,2219000.0,-3215000.0,30546000.0,26909000.0,
