,OperatingExpenses,NetIncomeLoss,Assets
March 2014,9190250.0,,
June 2014,9190250.0,,
September 2014,9190250.0,,
December 2014,9190250.0,,
March 2015,11840000.0,9899000.0,
June 2015,9990000.0,8706000.0,
September 2015,3880000.0,1006000.0,
December 2015,9845000.0,3529000.0,118147000.0
March 2016,13776000.0,850000.0,
June 2016,17508000.0,673000.0,105913000.0
September 2016,15553000.0,693000.0,114418000.0
December 2016,9184000.0,5786000.0,120962000.0
March 2017,7581000.0,3448000.0,137127000.0
June 2017,8509000.0,4479000.0,142865000.0
September 2017,9878000.0,3022000.0,133995000.0
December 2017,13635000.0,1000000.0,126041000.0
March 2018,12840000.0,-4807000.0,101971000.0
June 2018,11649000.0,172000.0,92936000.0
September 2018,12485000.0,-1190000.0,92486000.0
December 2018,14058000.0,-4061000.0,77814000.0
March 2019,11275000.0,-447000.0,84343000.0
June 2019,11064000.0,-1141000.0,75536000.0
September 2019,12493000.0,-3472000.0,74683000.0
December 2019,11279000.0,-6863000.0,48059000.0
March 2020,11139000.0,-5648000.0,40334000.0
June 2020,10023000.0,-9486000.0,37826000.0
September 2020,7639000.0,-1965000.0,36538000.0
December 2020,9156000.0,-2515000.0,32197000.0
