,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2009,,2203750.0,2339000.0,,
December 2009,,2203750.0,2339000.0,,
March 2010,,2203750.0,2339000.0,,
June 2010,,2203750.0,2339000.0,,
September 2010,,2375000.0,-797000.0,,
December 2010,,2339000.0,-807000.0,,
March 2011,,2438000.0,-659000.0,,
June 2011,,2685000.0,-712000.0,30598000.0,24175000.0
September 2011,,2210000.0,-325000.0,30773000.0,24331000.0
December 2011,,1997000.0,28000.0,30835000.0,24576000.0
March 2012,,2218000.0,-520000.0,30690000.0,24160000.0
June 2012,,2184000.0,-2804000.0,27638000.0,22542000.0
September 2012,,2080000.0,-639000.0,27831000.0,22732000.0
December 2012,,2020000.0,-428000.0,27047000.0,21968000.0
March 2013,,2351000.0,-955000.0,26504000.0,21529000.0
June 2013,,2168000.0,-690000.0,25532000.0,20424000.0
September 2013,,2079000.0,122000.0,26411000.0,21306000.0
December 2013,,2452000.0,120000.0,25427000.0,20537000.0
March 2014,,2225000.0,-935000.0,24480000.0,19797000.0
June 2014,,2344000.0,1649000.0,26461000.0,21888000.0
September 2014,,2323000.0,-74000.0,27040000.0,22663000.0
December 2014,,2415000.0,749000.0,28197000.0,23847000.0
March 2015,,2411000.0,-812000.0,26876000.0,22401000.0
June 2015,,2347000.0,1297000.0,29751000.0,25222000.0
September 2015,25000.0,2596000.0,220000.0,30320000.0,24820000.0
December 2015,25000.0,2585000.0,615000.0,31673000.0,25164000.0
March 2016,25000.0,2709000.0,-1042000.0,29106000.0,22371000.0
June 2016,25000.0,2922000.0,220000.0,30147000.0,22863000.0
September 2016,25000.0,3699000.0,-967000.0,36183000.0,19059000.0
December 2016,25000.0,2899000.0,-227000.0,36093000.0,18109000.0
March 2017,25000.0,2790000.0,-668000.0,34022000.0,16262000.0
June 2017,25000.0,2835000.0,569000.0,34464000.0,17020000.0
September 2017,25000.0,2725000.0,75000.0,34527000.0,17244000.0
December 2017,25000.0,2821000.0,156000.0,35771000.0,18348000.0
March 2018,25000.0,2800000.0,-757000.0,33606000.0,16526000.0
June 2018,25000.0,2822000.0,-146000.0,33231000.0,16250000.0
September 2018,25000.0,3026000.0,70000.0,33896000.0,17112000.0
December 2018,25000.0,2959000.0,779000.0,35620000.0,19096000.0
March 2019,25000.0,2901000.0,-1125000.0,34035000.0,16548000.0
June 2019,25000.0,3117000.0,490000.0,36040000.0,18753000.0
September 2019,25000.0,3512000.0,686000.0,45945000.0,19962000.0
December 2019,25000.0,3606000.0,970000.0,48472000.0,22049000.0
March 2020,25000.0,3600000.0,-1556000.0,48240000.0,21044000.0
June 2020,25000.0,3328000.0,2166000.0,54136000.0,24286000.0
September 2020,25000.0,3788000.0,-293000.0,55572000.0,23912000.0
December 2020,25000.0,3756000.0,1228000.0,57597000.0,26633000.0
March 2021,25000.0,4181000.0,6850000.0,69721000.0,39492000.0
June 2021,25000.0,4036000.0,5083000.0,75431000.0,45098000.0
September 2021,,4200000.0,-790000.0,89782000.0,60064000.0
December 2021,,4388000.0,1437000.0,90831000.0,57744000.0
March 2022,,4713000.0,-287000.0,93336000.0,51975000.0
