,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,5643500.0,207500.0,295000.0,,,
June 2010,5643500.0,207500.0,295000.0,,,
September 2010,5450000.0,216000.0,12052000.0,,,
December 2010,10905000.0,1421000.0,12313000.0,239238000.0,232026000.0,7212000.0
March 2011,4486000.0,248000.0,1619000.0,,,
June 2011,5126000.0,620000.0,4524000.0,,,
September 2011,6168000.0,510000.0,5243000.0,261180000.0,251723000.0,9457000.0
December 2011,13022000.0,935000.0,3540000.0,299850000.0,283747000.0,16103000.0
March 2012,5627000.0,463000.0,479000.0,303399000.0,286130000.0,17269000.0
June 2012,7573000.0,567000.0,-1314000.0,,,
September 2012,20043000.0,483000.0,-13059000.0,289462000.0,271402000.0,18060000.0
