,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2017,-4877.0,2501.75,-4908.0,,
June 2017,3950.0,2501.75,-4072.0,,
September 2017,10774.0,2501.75,-11136.0,,
December 2017,75337.0,2501.75,-65854.0,330926.0,330926.0
March 2018,105995.0,38812.0,-98043.0,342362.0,342362.0
June 2018,188769.0,18069.0,-181534.0,840228.0,840228.0
September 2018,102621.0,45321.0,-95936.0,735931.0,735931.0
December 2018,3090722.0,77144.0,-3074701.0,727256.0,727256.0
March 2019,489475.0,30405.0,-478968.0,951017.0,951017.0
June 2019,1249737.0,52037.0,-1250770.0,470930.0,470930.0
September 2019,485355.0,37865.0,-464144.0,86111.0,86111.0
December 2019,581000.0,120184.0,-574126.0,281775.0,281775.0
