,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,,-1665750.0,,
June 2009,,-1665750.0,,
September 2009,,-1665750.0,,
December 2009,,-1665750.0,,
March 2010,,-4368000.0,,
June 2010,,-64000.0,,
September 2010,,3044000.0,,
December 2010,,-5760000.0,331482000.0,17382000.0
March 2011,,-4761000.0,,
June 2011,,18648000.0,336746000.0,72471000.0
September 2011,,-122000.0,335489000.0,71014000.0
December 2011,,-20913000.0,304896000.0,50920000.0
March 2012,,-7161000.0,299048000.0,47897000.0
June 2012,,-2970000.0,296101000.0,60211000.0
September 2012,,-906000.0,286029000.0,66866000.0
December 2012,,-3637000.0,260942000.0,43387000.0
March 2013,,-3110000.0,256186000.0,40366000.0
June 2013,,-1207000.0,250986000.0,33608000.0
September 2013,,1227000.0,255779000.0,39089000.0
December 2013,,-13957000.0,234626000.0,44045000.0
March 2014,,-3518000.0,234127000.0,43663000.0
June 2014,,5138000.0,230051000.0,58060000.0
September 2014,,5101000.0,233930000.0,65636000.0
December 2014,,-4418000.0,223354000.0,40904000.0
March 2015,,10163000.0,277600000.0,96432000.0
June 2015,,-1922000.0,295049000.0,101318000.0
September 2015,,809000.0,309691000.0,111701000.0
December 2015,,-6331000.0,287218000.0,65250000.0
March 2016,4658500.0,-4799000.0,290458000.0,65040000.0
June 2016,4658500.0,163000.0,300925000.0,69275000.0
September 2016,4658500.0,2306000.0,327636000.0,52737000.0
December 2016,4658500.0,-2347000.0,341899000.0,70390000.0
March 2017,7438250.0,-3604000.0,340002000.0,65321000.0
June 2017,7438250.0,-66000.0,341200000.0,68391000.0
September 2017,7438250.0,2756000.0,343727000.0,77043000.0
December 2017,7438250.0,1495000.0,330350000.0,100283000.0
March 2018,7338000.0,2588000.0,294302000.0,73936000.0
June 2018,8408000.0,-2462000.0,310259000.0,92225000.0
September 2018,8299000.0,8756000.0,263036000.0,52422000.0
December 2018,7636000.0,-7416000.0,249787000.0,46685000.0
March 2019,7391000.0,-4110000.0,305025000.0,53047000.0
June 2019,6660000.0,-2997000.0,298160000.0,48434000.0
September 2019,8401000.0,-3672000.0,287862000.0,49842000.0
December 2019,6968000.0,-8250000.0,246518000.0,58509000.0
March 2020,16265000.0,-8099000.0,164508000.0,54018000.0
June 2020,4770000.0,-3962000.0,157946000.0,49806000.0
September 2020,4748000.0,-3137000.0,154626000.0,49528000.0
