,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2011,6000.0,,-5016.0,,
September 2011,274.5,,-274.5,,
December 2011,274.5,,-274.5,,
March 2012,3344.0,,-3344.0,,
June 2012,3817.0,,-3817.0,,
September 2012,1791.0,,-1791.0,,
December 2012,2116.0,,-2116.0,,
March 2013,6338.0,0.0,-6338.0,,
June 2013,14844.0,0.0,-14844.0,,
September 2013,3722.0,0.0,-3722.0,,
December 2013,6098.0,,-5114.0,,
March 2014,4904.0,,-4904.0,,
June 2014,42.0,,-42.0,,
September 2014,3442.0,,-3442.0,,
