,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2011,8178250.0,,9066500.0,,
June 2011,8178250.0,,9066500.0,,
September 2011,8178250.0,,9066500.0,,
December 2011,8178250.0,,9066500.0,,
March 2012,8462000.0,,-7588000.0,,
June 2012,8462000.0,,-7400000.0,,
September 2012,8722000.0,,-13962000.0,,
December 2012,9673000.0,,-10379000.0,49212000.0,43861000.0
March 2013,8780000.0,,1647000.0,,
June 2013,8911000.0,,13078000.0,,
September 2013,8143000.0,,-18513000.0,127260000.0,122761000.0
December 2013,10217000.0,,-18110000.0,123732000.0,119022000.0
March 2014,11765000.0,,-9120000.0,223040000.0,218453000.0
June 2014,12677000.0,,-16550000.0,214644000.0,210161000.0
September 2014,11876000.0,,-7972000.0,200712000.0,196431000.0
December 2014,14579000.0,,-17617000.0,186296000.0,182307000.0
March 2015,14779000.0,,-14574000.0,175573000.0,107768000.0
June 2015,14150000.0,,-10383000.0,167518000.0,121013000.0
September 2015,13335000.0,,-11858000.0,158420000.0,122383000.0
December 2015,16140000.0,,-27082000.0,146337000.0,110933000.0
March 2016,16246000.0,,5061000.0,289602000.0,170687000.0
June 2016,16138000.0,,-22016000.0,274230000.0,127039000.0
September 2016,17102000.0,,-20770000.0,262885000.0,144990000.0
December 2016,19094000.0,,-19288000.0,247647000.0,146786000.0
March 2017,21727000.0,8434500.0,-25407000.0,229129000.0,149033000.0
June 2017,21598000.0,8434500.0,-29669000.0,208463000.0,148413000.0
September 2017,21059000.0,8434500.0,-25451000.0,381277000.0,343438000.0
December 2017,25342000.0,8434500.0,-27926000.0,389177000.0,285243000.0
March 2018,23431000.0,8625750.0,-26219000.0,370034000.0,300290000.0
June 2018,25933000.0,8625750.0,-28938000.0,351541000.0,299116000.0
September 2018,24667000.0,8625750.0,-28979000.0,338117000.0,318323000.0
December 2018,29871000.0,8625750.0,-34734000.0,314821000.0,306013000.0
March 2019,32771000.0,10814000.0,-38053000.0,560330000.0,448273000.0
June 2019,34765000.0,14037000.0,-17862000.0,550868000.0,445715000.0
September 2019,37630000.0,15501000.0,-45369000.0,519667000.0,443534000.0
December 2019,48787000.0,16133000.0,-23575000.0,504906000.0,449916000.0
March 2020,37663000.0,18253000.0,-50939000.0,464162000.0,432159000.0
June 2020,38251000.0,20414000.0,-18451000.0,479435000.0,448950000.0
September 2020,40747000.0,21042000.0,-39245000.0,947765000.0,913777000.0
December 2020,57256000.0,26203000.0,-57396000.0,932337000.0,893269000.0
March 2021,57299000.0,31062000.0,-63471000.0,875793000.0,737612000.0
June 2021,56130000.0,35472000.0,-63521000.0,836052000.0,717773000.0
September 2021,59717000.0,45112000.0,-70465000.0,787848000.0,696608000.0
