,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,,9913000.0,1773000.0,,,
June 2010,,9351000.0,1718000.0,,,
September 2010,,8410000.0,1243000.0,,,
December 2010,,8151000.0,1061000.0,83012000.0,68587000.0,
March 2011,,8684000.0,1175000.0,,,
June 2011,,8158000.0,1242000.0,83642000.0,69904000.0,
September 2011,,8077000.0,724000.0,93930000.0,80519000.0,
December 2011,,7659000.0,1137000.0,86178000.0,73229000.0,10414000.0
March 2012,,8231000.0,1059000.0,88091000.0,75410000.0,
June 2012,,8382000.0,505000.0,89375000.0,77049000.0,
September 2012,,8153000.0,634000.0,88742000.0,74149000.0,12644000.0
December 2012,,8400000.0,1029000.0,84548000.0,70345000.0,12323000.0
March 2013,,8693000.0,960000.0,86285000.0,72180000.0,12142000.0
June 2013,,9007000.0,1470000.0,84471000.0,70292000.0,11927000.0
September 2013,,8599000.0,1142000.0,89956000.0,75980000.0,11757000.0
December 2013,,9215000.0,-1582000.0,86524000.0,72704000.0,11529000.0
March 2014,,9844000.0,1203000.0,88624000.0,74737000.0,11405000.0
June 2014,,9653000.0,2017000.0,94650000.0,80265000.0,11255000.0
September 2014,,9991000.0,1877000.0,94340000.0,79052000.0,11843000.0
December 2014,,10380000.0,1717000.0,87273000.0,72579000.0,11397000.0
March 2015,,10632000.0,1388000.0,85467000.0,70589000.0,11258000.0
June 2015,,10546000.0,689000.0,85754000.0,70969000.0,11103000.0
September 2015,,10462000.0,962000.0,81674000.0,64328000.0,12513000.0
December 2015,,10927000.0,2976000.0,81336000.0,64529000.0,12109000.0
March 2016,,10465000.0,1001000.0,76242000.0,59202000.0,12315000.0
June 2016,,10177000.0,863000.0,70741000.0,53952000.0,12178000.0
September 2016,,9334000.0,110000.0,65892000.0,49500000.0,12076000.0
December 2016,,10087000.0,-216000.0,69831000.0,53071000.0,12708000.0
March 2017,10990000.0,10317000.0,550000.0,65800000.0,49346000.0,12691000.0
June 2017,10990000.0,10075000.0,189000.0,65626000.0,48992000.0,12805000.0
September 2017,10122000.0,9700000.0,1020000.0,64048000.0,47643000.0,12786000.0
December 2017,16005000.0,10293000.0,251000.0,73279000.0,55639000.0,14194000.0
March 2018,10835000.0,10421000.0,1051000.0,74552000.0,57116000.0,14099000.0
June 2018,11845000.0,10076000.0,381000.0,73813000.0,56455000.0,14099000.0
September 2018,9756000.0,9412000.0,684000.0,73428000.0,55685000.0,14049000.0
December 2018,11459000.0,10477000.0,599000.0,81510000.0,58811000.0,
March 2019,10863000.0,10466000.0,1463000.0,92811000.0,64626000.0,
June 2019,10610000.0,10202000.0,1251000.0,92099000.0,63935000.0,
September 2019,9884000.0,9498000.0,335000.0,91740000.0,64928000.0,
December 2019,10668000.0,10224000.0,1009000.0,96173000.0,70657000.0,
March 2020,18619000.0,10237000.0,-5945000.0,83951000.0,57244000.0,
June 2020,9670000.0,8994000.0,-992000.0,70178000.0,43646000.0,
September 2020,8978000.0,8606000.0,-244000.0,62553000.0,36121000.0,
December 2020,12538000.0,9714000.0,-1688000.0,68339000.0,43934000.0,
March 2021,9475000.0,9069000.0,1007000.0,77770000.0,54108000.0,
June 2021,10323000.0,9995000.0,1256000.0,64697000.0,41886000.0,
September 2021,8487000.0,10332000.0,2752000.0,70291000.0,47282000.0,
December 2021,10703000.0,12623000.0,5974000.0,72852000.0,51971000.0,
March 2022,14385000.0,14147000.0,6520000.0,84210000.0,63069000.0,
June 2022,13489000.0,13264000.0,6014000.0,72425000.0,51541000.0,
