,NetIncomeLoss,Assets
March 2009,-2534500.0,
June 2009,-2534500.0,
September 2009,-2534500.0,
December 2009,-2534500.0,
March 2010,-473000.0,
June 2010,-473000.0,
September 2010,-493000.0,
December 2010,-415000.0,1808966000.0
March 2011,-1544000.0,
June 2011,-584000.0,1723320000.0
September 2011,-206000.0,1742268000.0
December 2011,-5139000.0,1712851000.0
March 2012,2208000.0,1698902000.0
June 2012,6178000.0,1681181000.0
September 2012,8448000.0,1679568000.0
December 2012,18080000.0,1661076000.0
March 2013,4625000.0,1628754000.0
June 2013,4927000.0,1632876000.0
September 2013,3219000.0,1597818000.0
