,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,14158.625,-245971.5,,
June 2008,14158.625,-245971.5,,
September 2008,14158.625,-245971.5,,
December 2008,14158.625,-245971.5,,
March 2009,14158.625,-559119.0,,
June 2009,14158.625,-559119.0,,
September 2009,14158.625,-559119.0,,
December 2009,14158.625,-559119.0,,
March 2010,0.0,-249507.0,,
June 2010,0.0,-249507.0,,
September 2010,18173.0,-702416.0,,
December 2010,113935.0,-287760.0,1609793.0,1597389.0
March 2011,77726.0,-721504.0,,
June 2011,144845.0,-695206.0,,
September 2011,185167.0,-641825.0,82320.0,28791.0
December 2011,342756.0,-666261.0,280539.0,190424.0
March 2012,86606.0,-1544911.0,1756850.0,1553256.0
June 2012,80773.0,-5103010.0,,
September 2012,188717.0,-2018734.0,3574825.0,3145931.0
December 2012,228572.0,-3373071.0,7990784.0,7466589.0
March 2013,175144.0,-2683517.0,6036190.0,5400153.0
June 2013,619750.0,-3377424.0,9228067.0,8479238.0
September 2013,179476.0,-5305486.0,5566175.0,4785277.0
December 2013,1676230.0,-4609945.0,2941184.0,1978694.0
March 2014,852744.0,-5765456.0,5660946.0,4389876.0
June 2014,818598.0,-1873143.0,7812684.0,6593594.0
September 2014,871093.0,-2957832.0,4106654.0,2881077.0
December 2014,714844.0,941593.0,3114170.0,2251928.0
March 2015,590870.0,-3179186.0,2648458.0,1789913.0
June 2015,505924.0,-2133739.0,1659153.0,828576.0
September 2015,283310.0,-725952.0,1316310.0,531685.0
December 2015,263223.0,-1622295.0,776759.0,123995.0
March 2016,207513.0,-2168945.0,664196.0,68225.0
June 2016,207513.0,-696970.0,588600.0,3735.0
September 2016,207513.0,-682768.0,911976.0,340736.0
December 2016,207513.0,-1272236.0,613289.0,52719.0
March 2017,279282.75,-1350990.0,554350.0,4449.0
June 2017,279282.75,-1055038.0,620492.0,72122.0
September 2017,279282.75,-1038897.0,607182.0,69562.0
December 2017,279282.75,-898617.0,477196.0,65750.0
March 2018,216971.75,-1346714.0,442910.0,39126.0
June 2018,216971.75,-2232474.0,535429.0,23962.0
September 2018,216971.75,-1262777.0,519752.0,13480.0
December 2018,216971.75,-1128996.0,557321.0,58379.0
March 2019,59414.5,,654772.0,163159.0
June 2019,59414.5,,635231.0,150948.0
September 2019,59414.5,,511345.0,34391.0
December 2019,59414.5,,785041.0,430417.0
March 2020,284541.0,,394397.0,47102.0
June 2020,284541.0,,360805.0,20839.0
September 2020,284541.0,,1560375.0,1226874.0
December 2020,284541.0,,764843.0,436357.0
March 2021,709253.0,-3958683.0,2195728.0,1874623.0
June 2021,709253.0,-3958683.0,2988585.0,2672746.0
September 2021,709253.0,,2175237.0,1828156.0
December 2021,709253.0,,1041004.0,661603.0
