,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,1234488.0,35746.0,1196351.0,-1652324.5,,,
June 2010,1234488.0,35746.0,1196351.0,-1652324.5,,,
September 2010,831687.0,17401.0,811895.0,-1171759.0,,,
December 2010,929193.0,11671.0,915131.0,-1265933.0,459739.0,452913.0,
March 2011,1183168.0,27188.0,1153485.0,-1440249.0,,,
June 2011,733850.0,12102.0,719046.0,-892071.0,,582306.0,
September 2011,590877.0,9035.0,580507.0,-711674.0,301136.0,270757.0,
December 2011,764668.0,51170.0,712164.0,-910395.0,246387.0,202185.0,
March 2012,718084.0,16311.0,700438.0,-920971.0,447666.0,391654.0,
June 2012,1580111.0,43800.0,1536000.0,-1776355.0,638006.0,582306.0,
September 2012,883164.0,54498.0,828354.0,-915668.0,542815.0,487427.0,
December 2012,1562034.0,11414.0,1547148.0,-1720992.0,268697.0,216780.0,
March 2013,650962.0,119163.0,529069.0,-645297.0,200644.0,151457.0,
June 2013,625115.0,147112.0,475273.0,-538822.0,173625.0,127168.0,
September 2013,806617.0,267861.0,536026.0,-780157.0,137976.0,94249.0,
December 2013,675250.0,208111.0,464409.0,-564047.0,167193.0,126196.0,
March 2014,773701.0,163605.0,607366.0,-1019386.0,484726.0,446459.0,
June 2014,1080769.0,129376.0,948663.0,-826461.0,426487.0,390950.0,
September 2014,842135.0,186973.0,652432.0,-826462.0,296850.0,264043.0,
December 2014,750357.0,162969.0,584658.0,-1019807.0,260668.0,230591.0,
March 2015,701254.0,137999.0,560525.0,-780432.0,383151.0,300387.0,
June 2015,1029209.0,167211.0,859268.0,-1820854.0,264092.0,164105.0,
September 2015,1620241.0,162261.0,1455250.0,-1203310.0,767714.0,666691.0,
December 2015,896292.0,217083.0,676479.0,,1910304.0,1891147.0,
March 2016,1284687.0,351050.0,930907.0,,1190272.0,1173845.0,
June 2016,1256377.0,329968.0,923564.0,,1022617.0,1003535.0,
September 2016,1340847.0,348619.0,989223.0,,1967575.0,1873107.0,
December 2016,,352319.0,870704.0,,2112726.0,2016682.0,
March 2017,1454315.0,391336.0,1055055.0,,1498091.0,1409971.0,
June 2017,1492813.0,324280.0,1162018.0,,642951.0,561346.0,
September 2017,1550107.0,425670.0,1117790.0,,1741195.0,1446501.0,
December 2017,1591765.0,488714.0,1094137.0,,1496000.0,1158000.0,
March 2018,1702000.0,521730.0,1169613.0,,1455121.0,1113802.0,
June 2018,1777000.0,425576.0,1316605.0,,1167608.0,823302.0,
September 2018,1777000.0,443359.0,1365980.0,,1088885.0,752328.0,
December 2018,1777000.0,328335.0,1411802.0,,3185000.0,955000.0,
March 2019,1834000.0,426000.0,1392000.0,,3395000.0,782000.0,
June 2019,1926000.0,367000.0,1318000.0,,3583000.0,1001000.0,
September 2019,1926000.0,332000.0,1803000.0,,5104000.0,2566000.0,
December 2019,1926000.0,347000.0,1627000.0,,3621000.0,1065000.0,
March 2020,1881000.0,335000.0,1546000.0,,3556000.0,1080000.0,
June 2020,2310000.0,350000.0,1872000.0,,4896000.0,1678000.0,
September 2020,2310000.0,347000.0,1927000.0,,5188000.0,1873000.0,
December 2020,2310000.0,306000.0,2128000.0,,4942000.0,1505000.0,3437000.0
March 2021,2090000.0,327000.0,1763000.0,,5337000.0,1922000.0,3415000.0
June 2021,1816333.3333333333,356000.0,1547000.0,,5445000.0,2052000.0,3393000.0
September 2021,1816333.3333333333,344000.0,1461000.0,,5284000.0,1911000.0,3373000.0
December 2021,1816333.3333333333,340000.0,1401000.0,,3023000.0,1801000.0,1222000.0
March 2022,2231000.0,392000.0,1839000.0,,3289000.0,2048000.0,
