,OperatingExpenses,NetIncomeLoss,Assets
March 2017,,-12922000.0,
June 2017,,-975000.0,
September 2017,,-139278000.0,
December 2017,,-139278000.0,2326602000.0
March 2018,,-144317000.0,
June 2018,,-29839000.0,2241561000.0
September 2018,,5953000.0,2133296000.0
December 2018,,2899000.0,1962644000.0
March 2019,,-10000.0,1843144000.0
June 2019,,13617000.0,1729932000.0
September 2019,,72268000.0,1686062000.0
December 2019,,-39126000.0,1626687000.0
March 2020,55114000.0,-13067000.0,1440668000.0
June 2020,,-1986000.0,1439260000.0
September 2020,,-69005000.0,1338893000.0
December 2020,,-9496000.0,1195876000.0
March 2021,34141000.0,3209000.0,1140324000.0
June 2021,,-69581000.0,980492000.0
September 2021,,21009000.0,785956000.0
December 2021,,27664000.0,144398000.0
March 2022,,1483000.0,75493000.0
June 2022,,,42623000.0
