,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2008,3025137.5,1502937.5,-10227507.5,,,
March 2009,3025137.5,1502937.5,-10227507.5,,,
June 2009,3025137.5,1502937.5,-10227507.5,,,
September 2009,3025137.5,1502937.5,-10227507.5,,,
December 2009,4816903.5,3073012.0,9207499.0,,,
March 2010,4816903.5,3073012.0,9207499.0,,,
June 2010,3424959.0,1587520.0,-601124.0,,,
September 2010,5654787.0,4178082.0,-7330445.0,37804985.0,29094534.0,
December 2010,4978852.0,3264428.0,-6250952.0,,,
March 2011,5140811.0,3042097.0,-14029604.0,,,
June 2011,4923147.0,2924771.0,-3114255.0,23742051.0,15574585.0,
September 2011,3899018.0,2514333.0,-2317532.0,18625440.0,9020918.0,
December 2011,4448300.0,2456185.0,-3581213.0,16678389.0,7324865.0,
March 2012,4368900.0,2594235.0,-8493959.0,18383935.0,9281522.0,
June 2012,4248098.0,2469166.0,-835446.0,19925526.0,11048538.0,
September 2012,4432152.0,2849109.0,-2566692.0,16067450.0,7441949.0,
December 2012,5059457.0,2924722.0,-2310246.0,22011990.0,13597062.0,
March 2013,4255229.0,2515585.0,-713371.0,18490678.0,10205369.0,
June 2013,5626927.0,3769538.0,-4447543.0,14750082.0,6235700.0,
September 2013,5087191.0,3471204.0,-1699857.0,10838572.0,2511743.0,
December 2013,6047454.0,4019541.0,-4334418.0,24798230.0,16611019.0,
March 2014,6293592.0,4153998.0,-13365580.0,21818926.0,13849647.0,
June 2014,6917243.0,4453730.0,-2444480.0,25158617.0,17348512.0,
September 2014,8579856.0,4372876.0,-7221787.0,19230434.0,11649060.0,
December 2014,10132579.0,4854821.0,-7845318.0,19553024.0,12313070.0,
March 2015,7956963.0,5035544.0,-12556236.0,12725860.0,5695222.0,
June 2015,8590698.0,5727577.0,-4429137.0,21495844.0,14668177.0,
September 2015,8273682.0,5331266.0,-9843955.0,15447603.0,8833183.0,
December 2015,5804108.0,5141198.0,2341813.0,19984948.0,13703176.0,
March 2016,6306378.0,4628582.0,-8844855.0,15518836.0,9434090.0,
June 2016,6512722.0,4838108.0,-3849324.0,14480620.0,8576974.0,
September 2016,5308675.0,2837494.0,-1160126.0,24886125.0,5457825.0,
December 2016,5431865.0,4024856.0,3536802.0,9927889.0,4522290.0,
March 2017,8400331.0,7055217.0,-8409489.0,8725839.0,3483223.0,
June 2017,4776108.0,3180401.0,-4464063.0,8437326.0,3366071.0,
September 2017,2799029.0,1346511.0,-5026537.0,22924174.0,4236870.0,
December 2017,5025327.0,2326014.0,-6187830.0,22173822.0,3640822.0,
March 2018,4337707.0,2962297.0,-4708135.0,23090357.0,4708875.0,
June 2018,4174533.0,2425562.0,-6014568.0,21700625.0,3440891.0,
September 2018,3711235.0,1686433.0,-14926672.0,29586422.0,11438561.0,
December 2018,5160876.0,3132188.0,1245902.0,25933217.0,7927275.0,
March 2019,4457369.0,2832546.0,-6447681.0,,,
June 2019,5319037.0,2298555.0,-12084768.0,28484637.0,10592368.0,
September 2019,5720578.0,4395998.0,-4848093.0,27622994.0,9814855.0,1700000.0
December 2019,6835509.0,4196613.0,-5531360.0,29507833.0,10747389.0,
March 2020,7017069.0,4402347.0,-9011618.0,34717226.0,15806953.0,
June 2020,7161473.0,3969070.0,-10276979.0,,,
September 2020,8529668.0,5272260.0,-5435287.0,40536454.0,17697315.0,1700000.0
December 2020,8730916.0,5414760.0,-7936864.0,49614005.0,23698135.0,1700000.0
March 2021,8532998.0,5221514.0,-11281120.0,48365171.0,19866689.0,1700000.0
June 2021,10456579.0,7182099.0,-8938268.0,79641726.0,49731414.0,1900000.0
September 2021,8473636.0,5290524.0,-8204857.0,75869965.0,45271521.0,
December 2021,8843375.0,6083167.0,-8782606.0,69671739.0,41867261.0,
March 2022,9551859.0,6523817.0,-9823492.0,64160646.0,37275040.0,
June 2022,8719391.0,6286873.0,-9632584.0,56889792.0,30955331.0,
