,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2015,3240.0,-3240.0,120938.0,
June 2015,68948.0,-58990.0,81492195.0,763487.0
September 2015,99443.0,-83295.0,81340618.0,595762.0
December 2015,99985.0,-80406.0,81279472.0,515037.0
March 2016,317358.0,-288907.0,81237278.0,444392.0
June 2016,1225827.0,-1174865.0,81310306.0,466458.0
September 2016,1278062.0,-1219729.0,81085000.0,182819.0
December 2016,-177111.0,2888864.0,8260682.0,781084.0
March 2017,146145.0,-141571.0,8131830.0,647658.0
June 2017,327279.0,-314107.0,7913766.0,416422.0
September 2017,242169.0,-225188.0,7662827.0,148502.0
December 2017,65281.0,-59971.0,73573.0,73573.0
March 2018,9798.0,-9798.0,,29575.0
June 2018,14255.0,-14255.0,,20944.0
September 2018,10823.0,-10823.0,,934.0
December 2018,48757.0,52757.0,684.0,
March 2019,25670.0,-25670.0,6304.0,
June 2019,15784.0,-15784.0,1304.0,
September 2019,17569.0,-17569.0,10977.0,
December 2019,12569.0,-12569.0,1472.0,
March 2020,28474.0,-28474.0,13894.0,
June 2020,12405.0,-12405.0,10920.0,
September 2020,12576.0,-12576.0,28920.0,
