,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,17733500000.0,3182750000.0,,
June 2007,17733500000.0,3182750000.0,,
September 2007,17733500000.0,3182750000.0,,
December 2007,17733500000.0,3182750000.0,,
March 2008,18251000000.0,3022000000.0,,
June 2008,19411000000.0,3449000000.0,,
September 2008,19432000000.0,3138000000.0,,
December 2008,20426000000.0,3791000000.0,,
March 2009,18637000000.0,3022000000.0,,
June 2009,19875000000.0,3442000000.0,,
September 2009,20013000000.0,3144000000.0,,
December 2009,21082000000.0,4758000000.0,,
March 2010,19373000000.0,3324000000.0,,
June 2010,20098000000.0,3596000000.0,,
September 2010,20435000000.0,3436000000.0,,
December 2010,21114000000.0,6056000000.0,,
March 2011,20116000000.0,3399000000.0,,
June 2011,21213000000.0,3801000000.0,,
September 2011,21757000000.0,3336000000.0,,
December 2011,22179000000.0,5163000000.0,,
March 2012,21445000000.0,3742000000.0,,
June 2012,21941000000.0,4016000000.0,,
September 2012,22237000000.0,3635000000.0,,
December 2012,23250000000.0,5606000000.0,,
March 2013,21704000000.0,3784000000.0,,
June 2013,22633000000.0,4069000000.0,,
September 2013,22691000000.0,3738000000.0,,
December 2013,24325000000.0,4431000000.0,,
March 2014,22053000000.0,3593000000.0,,
June 2014,23375000000.0,4093000000.0,,
September 2014,23489000000.0,3711000000.0,,
December 2014,24501000000.0,4966000000.0,,
March 2015,22663000000.0,3341000000.0,,
June 2015,24104000000.0,3475000000.0,,
September 2015,24248000000.0,3304000000.0,,
December 2015,26026000000.0,4574000000.0,,
March 2016,24085000000.0,3079000000.0,,
June 2016,25204000000.0,3773000000.0,,
September 2016,25576000000.0,3034000000.0,,
December 2016,26988000000.0,3757000000.0,,
March 2017,24617000000.0,3039000000.0,,
June 2017,25865000000.0,2899000000.0,,
September 2017,26868000000.0,1749000000.0,,
December 2017,29160000000.0,2175000000.0,,
March 2018,25829000000.0,2134000000.0,,
June 2018,26707000000.0,-861000000.0,,
September 2018,26792000000.0,1710000000.0,,
December 2018,27819000000.0,3687000000.0,,
March 2019,25946000000.0,3842000000.0,,
June 2019,26871000000.0,3610000000.0,,
September 2019,27373000000.0,3288000000.0,,
December 2019,28601000000.0,4141000000.0,,
March 2020,27372000000.0,3990000000.0,,
June 2020,28994000000.0,6476000000.0,,
September 2020,28591000000.0,5135000000.0,,
December 2020,31331000000.0,-2091000000.0,,
March 2021,28129000000.0,2730000000.0,,
June 2021,28511000000.0,4276000000.0,,
September 2021,29710000000.0,3105000000.0,,
December 2021,31462000000.0,3562000000.0,,
March 2022,29404000000.0,2054000000.0,,
June 2022,30167000000.0,5149000000.0,,
