,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,,75625000.0,140300000.0,,
June 2007,,75625000.0,140300000.0,,
September 2007,,75625000.0,140300000.0,,
December 2007,,75625000.0,140300000.0,,
March 2008,19300000.0,111100000.0,70500000.0,,
June 2008,19900000.0,117900000.0,71900000.0,,
September 2008,22500000.0,79900000.0,43600000.0,,
December 2008,,79700000.0,28800000.0,7500400000.0,1166200000.0
March 2009,22600000.0,95900000.0,33000000.0,,
June 2009,21500000.0,93000000.0,59200000.0,7439800000.0,1094900000.0
September 2009,22300000.0,89400000.0,67600000.0,7430500000.0,1057300000.0
December 2009,,268800000.0,-53900000.0,13997600000.0,1666100000.0
March 2010,,158600000.0,93600000.0,13834000000.0,1593200000.0
June 2010,,197000000.0,89900000.0,13728600000.0,1618200000.0
September 2010,,138900000.0,110400000.0,13555700000.0,1483500000.0
December 2010,,181300000.0,110600000.0,14161800000.0,1673000000.0
March 2011,,173500000.0,92800000.0,14114300000.0,1644700000.0
June 2011,,175300000.0,123500000.0,14161600000.0,1705600000.0
September 2011,,159700000.0,136300000.0,13885500000.0,1604200000.0
December 2011,,163300000.0,117000000.0,13873200000.0,1674000000.0
March 2012,,207100000.0,87100000.0,13904400000.0,1767600000.0
June 2012,,193400000.0,150600000.0,13943000000.0,2157600000.0
September 2012,,180200000.0,86800000.0,13626000000.0,1875400000.0
December 2012,,200800000.0,136700000.0,13549700000.0,1844200000.0
March 2013,,194900000.0,144100000.0,13699200000.0,1923100000.0
June 2013,,232600000.0,104800000.0,13750100000.0,2051300000.0
September 2013,,189000000.0,172300000.0,14490700000.0,2834100000.0
December 2013,,304200000.0,71900000.0,13960100000.0,2351900000.0
March 2014,,189800000.0,154500000.0,14270900000.0,2688300000.0
June 2014,,196600000.0,178800000.0,14440800000.0,2834900000.0
September 2014,,206500000.0,150500000.0,14172100000.0,2562900000.0
December 2014,,222100000.0,195200000.0,14520500000.0,2473100000.0
March 2015,,269400000.0,110900000.0,14500000000.0,2597000000.0
June 2015,,230800000.0,240200000.0,14303500000.0,2482600000.0
September 2015,,219200000.0,175200000.0,14187800000.0,2436300000.0
December 2015,,382600000.0,105700000.0,26268800000.0,3511400000.0
March 2016,,444000000.0,55000000.0,26430000000.0,3629000000.0
June 2016,,422000000.0,121000000.0,26384000000.0,3678000000.0
September 2016,,384000000.0,185000000.0,26134000000.0,3523000000.0
December 2016,,460000000.0,207000000.0,26031000000.0,4282000000.0
March 2017,,413000000.0,138000000.0,25086000000.0,3409000000.0
June 2017,,370000000.0,132000000.0,24970000000.0,4062000000.0
September 2017,,327000000.0,61000000.0,24294000000.0,3324000000.0
December 2017,,332000000.0,930000000.0,24517000000.0,3606000000.0
March 2018,,358000000.0,182000000.0,24405000000.0,3735000000.0
June 2018,,339000000.0,212000000.0,23868000000.0,3494000000.0
September 2018,,283000000.0,154000000.0,23694000000.0,3597000000.0
December 2018,,321000000.0,298000000.0,23770000000.0,3733000000.0
March 2019,,361000000.0,148000000.0,24073000000.0,3611000000.0
June 2019,,317000000.0,154000000.0,32859000000.0,12505000000.0
September 2019,,757000000.0,154000000.0,83718000000.0,9325000000.0
December 2019,,1232000000.0,-158000000.0,83806000000.0,8692000000.0
March 2020,,881000000.0,15000000.0,82474000000.0,8346000000.0
June 2020,,870000000.0,19000000.0,82642000000.0,8600000000.0
September 2020,,862000000.0,20000000.0,83195000000.0,9934000000.0
December 2020,,903000000.0,104000000.0,83842000000.0,9898000000.0
March 2021,,1006000000.0,-373000000.0,82317000000.0,9105000000.0
June 2021,,977000000.0,341000000.0,82288000000.0,9438000000.0
September 2021,,989000000.0,158000000.0,81690000000.0,10011000000.0
December 2021,,966000000.0,291000000.0,82931000000.0,10708000000.0
March 2022,,1035000000.0,120000000.0,81198000000.0,10145000000.0
June 2022,,1082000000.0,277000000.0,79620000000.0,10706000000.0
