,NetIncomeLoss,Assets
March 2009,-35500000.0,
June 2009,-35500000.0,
September 2009,-35500000.0,
December 2009,-35500000.0,
March 2010,554000000.0,
June 2010,300000000.0,
September 2010,417000000.0,
December 2010,293000000.0,183813000000.0
March 2011,479000000.0,
June 2011,82000000.0,199778000000.0
September 2011,311000000.0,209266000000.0
December 2011,146000000.0,210280000000.0
March 2012,235000000.0,210975000000.0
June 2012,-545000000.0,200427000000.0
September 2012,-782000000.0,198583000000.0
December 2012,47000000.0,196567000000.0
March 2013,183000000.0,193010000000.0
June 2013,180000000.0,192386000000.0
September 2013,4000000.0,187375000000.0
December 2013,-705000000.0,185487000000.0
March 2014,104000000.0,187174000000.0
June 2014,179000000.0,182218000000.0
September 2014,1000000.0,175012000000.0
December 2014,70000000.0,185539000000.0
March 2015,164000000.0,201594000000.0
June 2015,87000000.0,196618000000.0
September 2015,204000000.0,204366000000.0
December 2015,-125000000.0,188278000000.0
March 2016,154000000.0,203784000000.0
June 2016,-21000000.0,210873000000.0
September 2016,33000000.0,208310000000.0
December 2016,-37000000.0,201301000000.0
March 2017,296000000.0,201583000000.0
June 2017,204000000.0,193350000000.0
September 2017,94000000.0,197886000000.0
December 2017,-773000000.0,187235000000.0
March 2018,-238000000.0,182035000000.0
June 2018,269000000.0,180687000000.0
September 2018,177000000.0,174002000000.0
December 2018,112000000.0,172448000000.0
March 2019,109000000.0,180921000000.0
June 2019,121000000.0,184063000000.0
September 2019,-250000000.0,184760000000.0
December 2019,133000000.0,175375000000.0
March 2020,-1283000000.0,205077000000.0
June 2020,7000000.0,212862000000.0
September 2020,188000000.0,200946000000.0
December 2020,148000000.0,196434000000.0
March 2021,339000000.0,194856000000.0
June 2021,193000000.0,194888000000.0
September 2021,137000000.0,201150000000.0
December 2021,19000000.0,189232000000.0
March 2022,201000000.0,177016000000.0
June 2022,90000000.0,171232000000.0
