,NetIncomeLoss,Assets
March 2010,-5111000.0,
June 2010,-916000.0,
September 2010,322000.0,
December 2010,-4492000.0,1696445000.0
March 2011,957000.0,
June 2011,1133000.0,1463522000.0
September 2011,686000.0,1434104000.0
December 2011,850000.0,1390865000.0
March 2012,-2665000.0,1385541000.0
June 2012,1649000.0,1348439000.0
September 2012,2875000.0,1359397000.0
December 2012,2804000.0,1320783000.0
March 2013,1922000.0,1322767000.0
June 2013,1842000.0,1329206000.0
September 2013,1836000.0,1342088000.0
December 2013,846000.0,1334046000.0
March 2014,1358000.0,1355484000.0
June 2014,1240000.0,1327575000.0
September 2014,1340000.0,1331916000.0
December 2014,1659000.0,1332296000.0
March 2015,1368000.0,1341485000.0
June 2015,1175000.0,1343071000.0
September 2015,1948000.0,1320315000.0
December 2015,8500000.0,1323458000.0
March 2016,1871000.0,1325295000.0
June 2016,1704000.0,1307422000.0
September 2016,2285000.0,1338189000.0
December 2016,1421000.0,1318190000.0
March 2017,1980000.0,1319434000.0
June 2017,2309000.0,1325685000.0
September 2017,2012000.0,1352324000.0
December 2017,-1032000.0,1336470000.0
March 2018,2506000.0,1319412000.0
June 2018,3016000.0,1323316000.0
September 2018,2763000.0,1347906000.0
December 2018,2382000.0,1384516000.0
March 2019,3151000.0,1416901000.0
June 2019,2602000.0,1405629000.0
September 2019,4493000.0,1440964000.0
December 2019,2883000.0,1442027000.0
March 2020,1755000.0,1461513000.0
June 2020,2570000.0,1639636000.0
September 2020,4960000.0,1685907000.0
December 2020,4556000.0,1733414000.0
March 2021,3430000.0,1781833000.0
June 2021,4403000.0,1763806000.0
September 2021,4388000.0,1708556000.0
December 2021,7549000.0,1729838000.0
March 2022,5715000.0,1760223000.0
June 2022,5428000.0,1752455000.0
