,NetIncomeLoss,Assets
March 2010,938912.0,
June 2010,732533.0,497704315.0
September 2010,787805.0,526913665.0
December 2010,1486758.0,545932649.0
March 2011,944868.0,532838138.0
June 2011,871318.0,513287592.0
September 2011,820624.0,550721926.0
December 2011,946736.0,552905517.0
March 2012,964849.0,558806626.0
June 2012,1021192.0,553377575.0
September 2012,1267351.0,561661955.0
December 2012,1147298.0,575738245.0
March 2013,1041778.0,560380381.0
June 2013,1238344.0,554644442.0
September 2013,1354933.0,564094499.0
December 2013,1451600.0,573667404.0
March 2014,1071565.0,583127748.0
June 2014,1284386.0,562241755.0
September 2014,1377189.0,572217942.0
December 2014,1391768.0,586711044.0
March 2015,1109841.0,585588464.0
June 2015,1077704.0,576498650.0
September 2015,1439822.0,588960139.0
December 2015,1198224.0,596134709.0
March 2016,1169494.0,593409328.0
June 2016,1295199.0,596207733.0
September 2016,1515900.0,605790430.0
December 2016,1503685.0,637653665.0
March 2017,1414216.0,642900050.0
June 2017,1499513.0,648174342.0
September 2017,1792949.0,661539071.0
December 2017,1524620.0,667045595.0
March 2018,1982543.0,665971750.0
June 2018,2002654.0,654995774.0
September 2018,2269732.0,694499557.0
December 2018,2142603.0,720347498.0
March 2019,1771905.0,706733113.0
June 2019,2419298.0,679538291.0
September 2019,2261943.0,729231941.0
December 2019,2371300.0,737955319.0
March 2020,1861239.0,751692254.0
June 2020,2842311.0,
September 2020,2880443.0,868853092.0
December 2020,3174509.0,918233284.0
March 2021,3025701.0,937522251.0
June 2021,3046406.0,925498638.0
September 2021,3699202.0,968584267.0
December 2021,3367029.0,1019105799.0
March 2022,2405542.0,1005190870.0
June 2022,3021152.0,999442578.0
