,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,,352682.0,40580.0,,
June 2010,,359710.0,65604.0,,
September 2010,,376740.0,105517.0,,
December 2010,,351097.0,116056.0,899404.0,770136.0
March 2011,,367007.0,77423.0,,
June 2011,,393475.0,276944.0,1359400.0,1265181.0
September 2011,,460357.0,203950.0,1679179.0,1601718.0
December 2011,,450996.0,306135.0,1806976.0,1740417.0
March 2012,,488137.0,362133.0,2896564.0,1734257.0
June 2012,,581369.0,304252.0,3118534.0,1862892.0
September 2012,,686538.0,63632.0,3327631.0,2125045.0
December 2012,,585621.0,140341.0,3364241.0,2103694.0
March 2013,,625515.0,-58383.0,3408489.0,2164937.0
June 2013,,564768.0,54917.0,3513061.0,2268446.0
September 2013,,715652.0,-18779.0,5595407.0,2021257.0
December 2013,,773154.0,-11315.0,5814474.0,2085097.0
March 2014,,831154.0,-133628.0,5594742.0,1760573.0
June 2014,,798607.0,53443.0,5878350.0,1974478.0
September 2014,,775020.0,245086.0,7816000.0,4166012.0
December 2014,,1013797.0,64194.0,7933456.0,4107333.0
March 2015,,950999.0,54847.0,8085690.0,4354448.0
June 2015,,996942.0,144112.0,8385715.0,4839008.0
September 2015,,1171513.0,181610.0,8793019.0,5447456.0
December 2015,,940066.0,153348.0,8475724.0,5046361.0
March 2016,,1103162.0,87245.0,8872990.0,5556203.0
June 2016,,1069216.0,169644.0,8962850.0,5733252.0
September 2016,,1239834.0,224953.0,9442909.0,5850270.0
December 2016,,1366177.0,-48671.0,12881307.0,4771479.0
March 2017,1471099.5,1470829.0,115379.0,13489183.0,5569315.0
June 2017,1471099.5,1711020.0,62371.0,13685121.0,5694864.0
September 2017,1471099.5,1841597.0,290192.0,14852406.0,6843142.0
December 2017,1471099.5,1715132.0,-325628.0,13341295.0,5592806.0
March 2018,1488431.0,1704474.0,35484.0,14084090.0,6407802.0
June 2018,1484905.0,1770468.0,176839.0,14038896.0,6031597.0
September 2018,1577845.0,1819019.0,377349.0,15503346.0,5610808.0
December 2018,1375599.0,1575237.0,211064.0,14463938.0,4372574.0
March 2019,1706218.0,1966339.0,-143129.0,18549791.0,5133368.0
June 2019,1400082.0,1685000.0,361000.0,18765287.0,5848152.0
September 2019,1715844.0,1973032.0,540922.0,19537893.0,6855500.0
December 2019,1608440.0,1902673.0,586372.0,18237461.0,5861000.0
March 2020,,1964000.0,-241000.0,17993000.0,5484000.0
June 2020,,1631000.0,351000.0,19279000.0,6899000.0
September 2020,,1806000.0,730000.0,20261000.0,8127000.0
December 2020,,1840000.0,545000.0,19448000.0,7474000.0
March 2021,1571000.0,1773000.0,1150000.0,19688000.0,7835000.0
June 2021,1528000.0,1727000.0,202000.0,20262000.0,8659000.0
September 2021,,1790000.0,867000.0,20515000.0,9124000.0
December 2021,,2144000.0,742000.0,19784000.0,8684000.0
March 2022,1579000.0,1774000.0,497000.0,20354000.0,9489000.0
June 2022,1620000.0,1817000.0,222000.0,20912000.0,10045000.0
