,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2005,1642532.25,1149298.25,-2182802.5,,
June 2005,1642532.25,1149298.25,-2182802.5,,
September 2005,1642532.25,1149298.25,-2182802.5,,
December 2005,1642532.25,1149298.25,-2182802.5,,
March 2006,1642532.25,1149298.25,-3981523.25,,
June 2006,1642532.25,1149298.25,-3981523.25,,
September 2006,1642532.25,1149298.25,-3981523.25,,
December 2006,1642532.25,1149298.25,-3981523.25,,
March 2007,1642532.25,1149298.25,-2835905.0,,
June 2007,1642532.25,1149298.25,-2835905.0,,
September 2007,1642532.25,1149298.25,-2835905.0,,
December 2007,1642532.25,1149298.25,-2835905.0,,
March 2008,1642532.25,1149298.25,151958.75,,
June 2008,1642532.25,1149298.25,151958.75,,
September 2008,1642532.25,1149298.25,151958.75,,
December 2008,1642532.25,1149298.25,151958.75,,
March 2009,1642532.25,1149298.25,-582295.0,,
June 2009,1642532.25,1149298.25,-582295.0,,
September 2009,1642532.25,1149298.25,-582295.0,,
December 2009,1642532.25,1149298.25,-582295.0,,
March 2010,463086.5,179753.0,-336135.5,,
June 2010,463086.5,179753.0,-336135.5,,
September 2010,184752.0,179388.0,-236213.0,,
December 2010,242438.0,193629.0,-142318.0,3619215.0,340074.0
March 2011,109600.0,108576.0,-109600.0,,
June 2011,161334.0,85622.0,-263785.0,,
September 2011,57668.0,56747.0,-57597.0,2591020.0,204174.0
December 2011,102332.0,102078.0,-104824.0,3050022.0,170656.0
March 2012,79239.0,79049.0,-78442.0,2929341.0,50165.0
June 2012,63408.0,63217.0,-63408.0,,
September 2012,60118.0,59483.0,-80203.0,1939761.0,20861.0
December 2012,1484510.0,143658.0,-1486767.0,1833164.0,99532.0
March 2013,137831.0,137831.0,-138045.0,1957075.0,223443.0
June 2013,87442.0,87442.0,-87565.0,1935772.0,202140.0
September 2013,237165.0,236803.0,-236145.0,2111703.0,193860.0
December 2013,450259.0,248962.0,-449677.0,1767726.0,79652.0
March 2014,220148.0,218977.0,-220196.0,1922972.0,290199.0
June 2014,236631.0,225843.0,-236763.0,1859921.0,181007.0
September 2014,219143.0,198328.0,-219712.0,1806314.0,226152.0
December 2014,184432.0,163011.0,-184542.0,1540899.0,37797.0
March 2015,149136.0,148051.0,-149707.0,1506478.0,79076.0
