,NetIncomeLoss,Assets
March 2009,1987750.0,
June 2009,1987750.0,
September 2009,1987750.0,
December 2009,1987750.0,
March 2010,11304000.0,
June 2010,9404000.0,
September 2010,12482000.0,
December 2010,10290000.0,4114339000.0
March 2011,6295000.0,
June 2011,14910000.0,4058290000.0
September 2011,13803000.0,4091970000.0
December 2011,12256000.0,4119994000.0
March 2012,3480000.0,4330975000.0
June 2012,8600000.0,4347392000.0
September 2012,12595000.0,4422258000.0
December 2012,9524000.0,4526702000.0
March 2013,12330000.0,4479863000.0
June 2013,14103000.0,4528759000.0
September 2013,12247000.0,4588128000.0
December 2013,11859000.0,4533190000.0
March 2014,14033000.0,4706987000.0
June 2014,14720000.0,4788030000.0
September 2014,14660000.0,4906744000.0
December 2014,14497000.0,4964686000.0
March 2015,12835000.0,5971293000.0
June 2015,18188000.0,6133728000.0
September 2015,18635000.0,6215338000.0
December 2015,17423000.0,6318354000.0
March 2016,16093000.0,6479162000.0
June 2016,17059000.0,6674205000.0
September 2016,20581000.0,6718205000.0
December 2016,17659000.0,6943053000.0
March 2017,18188000.0,7065098000.0
June 2017,22765000.0,7086166000.0
September 2017,22721000.0,7170179000.0
December 2017,9294000.0,7060255000.0
March 2018,26163000.0,7005329000.0
June 2018,21436000.0,7097346000.0
September 2018,30881000.0,7105363000.0
December 2018,26854000.0,7252221000.0
March 2019,22928000.0,7229262000.0
June 2019,26101000.0,7334605000.0
September 2019,26936000.0,7571991000.0
December 2019,22269000.0,8764649000.0
March 2020,13231000.0,9005496000.0
June 2020,-33072000.0,9474296000.0
September 2020,16705000.0,9190572000.0
December 2020,24176000.0,8967897000.0
March 2021,31902000.0,9328979000.0
June 2021,28367000.0,9495832000.0
September 2021,27598000.0,9436054000.0
December 2021,22476000.0,9488529000.0
March 2022,29143000.0,9432281000.0
June 2022,28858000.0,9103814000.0
