,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,60127000.0,,,
June 2007,60127000.0,,,
September 2007,60127000.0,,,
December 2007,60127000.0,,,
March 2008,70716000.0,,,
June 2008,76292000.0,,,
September 2008,80126000.0,,,
December 2008,82265000.0,,3554243000.0,1381491000.0
March 2009,73603000.0,,,
June 2009,72970000.0,,3599502000.0,1385892000.0
September 2009,71018000.0,,3634105000.0,1402960000.0
December 2009,94823000.0,,4116954000.0,1582792000.0
March 2010,81004000.0,,4049152000.0,1505484000.0
June 2010,82122000.0,,3960302000.0,1425373000.0
September 2010,82037000.0,,4130962000.0,1621262000.0
December 2010,94509000.0,,4341212000.0,1596364000.0
March 2011,91541000.0,,4324562000.0,1562324000.0
June 2011,89489000.0,,4292855000.0,1476580000.0
September 2011,92414000.0,,4463955000.0,1576877000.0
December 2011,64391000.0,,4699114000.0,1765154000.0
March 2012,106646000.0,,4755334000.0,1770113000.0
June 2012,114711000.0,,4897303000.0,1824501000.0
September 2012,114577000.0,,5255270000.0,2136427000.0
December 2012,98960000.0,,5140757000.0,2201727000.0
March 2013,113681000.0,,5154818000.0,2185665000.0
June 2013,119031000.0,,5187931000.0,2176827000.0
September 2013,124949000.0,,5494968000.0,2137387000.0
December 2013,127408000.0,,5793245000.0,2313318000.0
March 2014,173331000.0,,5826620000.0,2214457000.0
June 2014,139440000.0,,5909059000.0,2242928000.0
September 2014,196494000.0,,6229289000.0,2536467000.0
December 2014,212773000.0,,6312024000.0,2553976000.0
March 2015,150238000.0,,6140834000.0,2387640000.0
June 2015,149923000.0,,6130510000.0,2315567000.0
September 2015,145687000.0,,5373424000.0,2362664000.0
December 2015,147015000.0,,5213543000.0,2277519000.0
March 2016,158524000.0,,5295519000.0,2248374000.0
June 2016,156607000.0,,5297101000.0,2244387000.0
September 2016,164325000.0,,5476468000.0,2405351000.0
December 2016,173882000.0,,5354059000.0,2288745000.0
March 2017,184552000.0,78744500.0,5543053000.0,2474913000.0
June 2017,185880000.0,78744500.0,5753344000.0,2617199000.0
September 2017,201224000.0,78744500.0,6640246000.0,2948239000.0
December 2017,206264000.0,78744500.0,6480154000.0,2869907000.0
March 2018,215422000.0,55989500.0,6653402000.0,2957069000.0
June 2018,206104000.0,55989500.0,6790382000.0,3074836000.0
September 2018,224040000.0,124551000.0,7191174000.0,3378122000.0
December 2018,212008000.0,56816000.0,7075787000.0,3326104000.0
March 2019,231908000.0,120488000.0,7652516000.0,3554544000.0
June 2019,223944000.0,27344000.0,8021817000.0,3751932000.0
September 2019,245010000.0,136068000.0,8865093000.0,4301927000.0
December 2019,255129000.0,118144000.0,8331682000.0,3830986000.0
March 2020,230793000.0,38686000.0,8228944000.0,3758600000.0
June 2020,227852000.0,73946000.0,8089630000.0,3644755000.0
September 2020,250654000.0,162913000.0,8325487000.0,3677008000.0
December 2020,265775000.0,170051000.0,8398272000.0,3588389000.0
March 2021,243352000.0,89761000.0,8557414000.0,3605571000.0
June 2021,270110000.0,117033000.0,8720596000.0,3733935000.0
September 2021,274846000.0,174365000.0,10675716000.0,5704134000.0
December 2021,367648000.0,104797000.0,12855189000.0,4732577000.0
March 2022,324887000.0,84641000.0,13015101000.0,4865615000.0
June 2022,323245000.0,88020000.0,13049645000.0,5020860000.0
