,NetIncomeLoss,Assets,AssetsCurrent
March 2018,52434000.0,,
June 2018,52434000.0,,
September 2018,52434000.0,,
December 2018,52434000.0,,
March 2019,139998000.0,,
June 2019,49586000.0,,
September 2019,60022000.0,,
December 2019,69122000.0,598176000.0,
March 2020,57401000.0,,
June 2020,27583000.0,,
September 2020,46275000.0,,
December 2020,44791000.0,571635000.0,334018000.0
March 2021,50052000.0,613802000.0,375847000.0
June 2021,57046000.0,633843000.0,398230000.0
September 2021,83837000.0,695617000.0,458108000.0
December 2021,79045000.0,764064000.0,526513000.0
March 2022,97900000.0,856569000.0,618840000.0
June 2022,118894000.0,764708000.0,523936000.0
