,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,100000.0,8768500.0,-12257500.0,,
June 2020,100000.0,8768500.0,-12257500.0,,
September 2020,100000.0,8954000.0,-14517000.0,346610178.0,1610178.0
December 2020,100000.0,17589000.0,14153378.0,346381148.0,1381148.0
March 2021,1300000.0,60857000.0,-9812222.0,345635107.0,627072.0
June 2021,-33333.333333333336,17352000.0,-20584000.0,345585446.0,568809.0
September 2021,-33333.333333333336,28963000.0,-43048000.0,508850000.0,363407000.0
December 2021,-33333.333333333336,155456000.0,-203150778.0,473923000.0,298646000.0
March 2022,200000.0,56219000.0,-48149000.0,448534000.0,234731000.0
June 2022,,43938000.0,-37434000.0,413809000.0,148311000.0
