,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2012,225.0,-95097.0,,,
September 2012,16447.0,-947.0,,,
December 2012,43990.0,55882.0,16577.0,3121.0,
March 2013,29596.0,-24096.0,,,
June 2013,40839.0,-30839.0,30367.0,19095.0,
September 2013,29499.0,-24499.0,22118.0,4938.0,
December 2013,21736.0,-19697.0,18671.0,84.0,18587.0
March 2014,18927.0,-18927.0,17579.0,84.0,
June 2014,1517248.0,-561348.0,20880195.0,12322876.0,8557319.0
September 2014,708335.0,-414824.0,1430166.0,289658.0,1140508.0
