,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,1824000.0,895750.0,928250.0,-1859250.0,,
June 2020,1824000.0,895750.0,928250.0,-1859250.0,,
September 2020,1824000.0,895750.0,928250.0,-1859250.0,,
December 2020,1824000.0,895750.0,928250.0,-1859250.0,41739.0,18575000.0
March 2021,3760000.0,1608000.0,2152000.0,-767176.0,252412679.0,2410959.0
June 2021,6925000.0,2665000.0,4260000.0,-56333000.0,252176094.0,1986059.0
September 2021,16589500.0,4602500.0,11987000.0,-5763793.0,250584779.0,460433.0
December 2021,16589500.0,4602500.0,11987000.0,-79327031.0,257448000.0,227183000.0
March 2022,30000000.0,9605000.0,20395000.0,-58968000.0,256167000.0,212857000.0
June 2022,28736000.0,6147000.0,22589000.0,-20217000.0,237577000.0,189794000.0
