,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2010,245000.0,1740000.0,912000.0,,
December 2010,245000.0,1735000.0,854000.0,,
March 2011,245000.0,2126000.0,181000.0,,
June 2011,245000.0,2703000.0,3139000.0,41144000.0,27828000.0
September 2011,275000.0,2336000.0,1528000.0,45474000.0,32582000.0
December 2011,275000.0,2127000.0,785000.0,45262000.0,32348000.0
March 2012,275000.0,2493000.0,1068000.0,45582000.0,32769000.0
June 2012,275000.0,2295000.0,777000.0,47197000.0,34519000.0
September 2012,300000.0,2555000.0,697000.0,45408000.0,33341000.0
December 2012,300000.0,2192000.0,102000.0,44581000.0,32405000.0
March 2013,300000.0,2209000.0,178000.0,45103000.0,33422000.0
June 2013,300000.0,3027000.0,1392000.0,46640000.0,35323000.0
September 2013,237000.0,2644000.0,88000.0,47554000.0,36486000.0
December 2013,237000.0,2261000.0,194000.0,47225000.0,35654000.0
March 2014,237000.0,2274000.0,622000.0,49529000.0,38636000.0
June 2014,237000.0,2782000.0,1372000.0,52258000.0,40903000.0
September 2014,275000.0,2228000.0,487000.0,51798000.0,40585000.0
December 2014,275000.0,2596000.0,1081000.0,51634000.0,40653000.0
March 2015,275000.0,2633000.0,788000.0,54099000.0,43308000.0
June 2015,275000.0,2723000.0,990000.0,53816000.0,43600000.0
September 2015,275000.0,3005000.0,1213000.0,56674000.0,47078000.0
December 2015,275000.0,2934000.0,1868000.0,60846000.0,50540000.0
March 2016,275000.0,3352000.0,3023000.0,65093000.0,50691000.0
June 2016,275000.0,3709000.0,3442000.0,74175000.0,55882000.0
September 2016,400000.0,4133000.0,2490000.0,75107000.0,55614000.0
December 2016,400000.0,3382000.0,2466000.0,72794000.0,52266000.0
March 2017,400000.0,4125000.0,745000.0,69987000.0,49191000.0
June 2017,400000.0,4862000.0,1534000.0,72611000.0,51699000.0
September 2017,375000.0,4487000.0,1434000.0,80949000.0,59784000.0
December 2017,375000.0,4341000.0,-1318000.0,84587000.0,62702000.0
March 2018,375000.0,4187000.0,2051000.0,88097000.0,66073000.0
June 2018,375000.0,3772000.0,2884000.0,85207000.0,65183000.0
September 2018,450000.0,4439000.0,2559000.0,90102000.0,69905000.0
December 2018,450000.0,4229000.0,2181000.0,92830000.0,71148000.0
March 2019,450000.0,4492000.0,1994000.0,98456000.0,76288000.0
June 2019,450000.0,4454000.0,-193000.0,93490000.0,71386000.0
September 2019,450000.0,4439000.0,96000.0,115237000.0,73047000.0
December 2019,450000.0,4363000.0,476000.0,109521000.0,68522000.0
March 2020,450000.0,7117000.0,-4015000.0,118355000.0,76988000.0
June 2020,450000.0,1179000.0,1798000.0,120203000.0,79024000.0
September 2020,475000.0,3920000.0,2258000.0,128556000.0,86410000.0
December 2020,475000.0,4282000.0,3632000.0,125519000.0,83417000.0
March 2021,475000.0,4136000.0,1916000.0,118461000.0,77225000.0
June 2021,475000.0,,2962000.0,120281000.0,80348000.0
September 2021,625000.0,4053000.0,3256000.0,132163000.0,75236000.0
December 2021,625000.0,4145000.0,1847000.0,127358000.0,70561000.0
March 2022,625000.0,4119000.0,2504000.0,135488000.0,78206000.0
June 2022,625000.0,,3105000.0,146003000.0,76746000.0
