,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,2763750.0,49618750.0,1712750.0,,
June 2019,2763750.0,49618750.0,1712750.0,,
September 2019,2763750.0,49618750.0,1712750.0,,
December 2019,2763750.0,49618750.0,1712750.0,,
March 2020,2146000.0,40276000.0,10944000.0,,
June 2020,2596000.0,40533000.0,-5766000.0,,
September 2020,3569000.0,50295000.0,8457000.0,,
December 2020,2891000.0,61974000.0,2776000.0,494466000.0,211794000.0
March 2021,947000.0,34686000.0,24936000.0,643075000.0,270721000.0
June 2021,4836000.0,69050000.0,-4126000.0,646636000.0,290060000.0
September 2021,6153000.0,69636000.0,-1071000.0,654790000.0,246078000.0
December 2021,7103000.0,80881000.0,-364000.0,1225862000.0,263103000.0
March 2022,6928000.0,86124000.0,-11277000.0,1197137000.0,245395000.0
June 2022,6366000.0,89620000.0,-7252000.0,1208776000.0,277157000.0
