,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,14684750.0,6493750.0,-4548500.0,,
June 2009,14684750.0,6493750.0,-4548500.0,,
September 2009,14684750.0,6493750.0,-4548500.0,,
December 2009,14684750.0,6493750.0,-4548500.0,,
March 2010,14094000.0,6661000.0,-3656000.0,,
June 2010,12463000.0,6229000.0,-3218000.0,,
September 2010,11710000.0,5858000.0,-1603000.0,,
December 2010,15995000.0,6432000.0,-4946000.0,44816000.0,28548000.0
March 2011,14347000.0,7166000.0,-3172000.0,,
June 2011,15436000.0,8439000.0,-1752000.0,57552000.0,41949000.0
September 2011,18462000.0,10808000.0,-6158000.0,90057000.0,51538000.0
December 2011,20807000.0,12660000.0,-10019000.0,82804000.0,46397000.0
March 2012,24269000.0,15033000.0,-6841000.0,80341000.0,45361000.0
June 2012,25769000.0,15697000.0,-2988000.0,79813000.0,40824000.0
September 2012,22311000.0,9979000.0,-3563000.0,78477000.0,41656000.0
December 2012,24527000.0,13566000.0,-7067000.0,72275000.0,36693000.0
March 2013,21563000.0,11630000.0,-5497000.0,69921000.0,36090000.0
June 2013,21651000.0,11224000.0,-2921000.0,68073000.0,34544000.0
September 2013,20612000.0,11405000.0,-7968000.0,76983000.0,43596000.0
December 2013,27505000.0,12618000.0,-3523000.0,87011000.0,54464000.0
March 2014,30117000.0,15579000.0,133000.0,97022000.0,65548000.0
June 2014,31703000.0,17297000.0,-3768000.0,139465000.0,93915000.0
September 2014,37826000.0,15355000.0,10404000.0,238280000.0,105660000.0
December 2014,35676000.0,16053000.0,1379000.0,251663000.0,121395000.0
March 2015,38214000.0,18243000.0,1124000.0,249717000.0,117445000.0
June 2015,38540000.0,18308000.0,-5509000.0,374884000.0,248527000.0
September 2015,33056000.0,16304000.0,158000.0,403439000.0,243769000.0
December 2015,38654000.0,20001000.0,-2958000.0,402986000.0,237054000.0
March 2016,41026000.0,20312000.0,-8550000.0,392100000.0,221645000.0
June 2016,40868000.0,20721000.0,-17949000.0,382369000.0,209023000.0
September 2016,37252000.0,20080000.0,-43727000.0,331975000.0,190532000.0
December 2016,43287000.0,20766000.0,-17214000.0,339504000.0,155030000.0
March 2017,54528000.0,25032000.0,-22764000.0,317416000.0,135783000.0
June 2017,64545000.0,23989000.0,-23568000.0,320062000.0,138317000.0
September 2017,61880000.0,22004000.0,-11671000.0,318580000.0,137764000.0
December 2017,56267000.0,21395000.0,-39567000.0,299298000.0,137576000.0
March 2018,57490000.0,22710000.0,-7206000.0,278832000.0,119501000.0
June 2018,60181000.0,22832000.0,-4415000.0,295117000.0,140259000.0
September 2018,60968000.0,23839000.0,-256000.0,310035000.0,163438000.0
December 2018,62062000.0,25553000.0,-1322000.0,314433000.0,171001000.0
March 2019,61286000.0,26546000.0,663000.0,358938000.0,171302000.0
June 2019,59727000.0,19736000.0,2507000.0,371839000.0,186224000.0
September 2019,74987000.0,22968000.0,-5089000.0,408115000.0,203699000.0
December 2019,62641000.0,25877000.0,10790000.0,418049000.0,214639000.0
March 2020,78941000.0,29531000.0,-8273000.0,417951000.0,215617000.0
June 2020,100889000.0,28420000.0,-8566000.0,631961000.0,436581000.0
September 2020,80870000.0,30778000.0,13405000.0,636513000.0,445227000.0
December 2020,67754000.0,30989000.0,23881000.0,653855000.0,463072000.0
