,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2012,4257000.0,1057250.0,2792250.0,,
June 2012,4257000.0,1057250.0,2792250.0,,
September 2012,4257000.0,1057250.0,2792250.0,,
December 2012,4257000.0,1057250.0,2792250.0,,
March 2013,4733000.0,1669000.0,1750000.0,,
June 2013,4730000.0,1659000.0,2222000.0,,
September 2013,4982000.0,1803000.0,1978000.0,,
December 2013,6833000.0,2011000.0,-4717000.0,,
March 2014,5971000.0,2186000.0,2718000.0,,
June 2014,6698000.0,2302000.0,3028000.0,,
September 2014,7938000.0,2811000.0,3049000.0,,
December 2014,10493000.0,3202000.0,1371000.0,,
March 2015,9924000.0,3524000.0,4977000.0,,
June 2015,11087000.0,3998000.0,4421000.0,,
September 2015,11372000.0,4419000.0,4087000.0,,
December 2015,14072000.0,4891000.0,3128000.0,,
March 2016,14431000.0,4625000.0,8073000.0,,
June 2016,15815000.0,4993000.0,8233000.0,,
September 2016,16849000.0,6209000.0,6008000.0,,
December 2016,18048000.0,6548000.0,4062000.0,,
March 2017,17814000.0,6242000.0,14029000.0,,
June 2017,19307000.0,6797000.0,16946000.0,,
September 2017,20165000.0,6866000.0,10482000.0,,
December 2017,23212000.0,7480000.0,5905000.0,,
March 2018,23816000.0,7979000.0,22577000.0,,
June 2018,25012000.0,8398000.0,22517000.0,,
September 2018,26831000.0,8678000.0,15686000.0,,
December 2018,27864000.0,10002000.0,13119000.0,,
March 2019,30075000.0,10905000.0,41822000.0,,
June 2019,33576000.0,11645000.0,19366000.0,,
September 2019,86113000.0,23511000.0,-21334000.0,,
December 2019,99139000.0,31515000.0,-190000.0,,
March 2020,93003000.0,31078000.0,1826000.0,,
June 2020,92756000.0,30654000.0,-148000.0,,
September 2020,93056000.0,30758000.0,1789000.0,,
December 2020,102505000.0,32319000.0,5367000.0,,
March 2021,98863000.0,35469000.0,-2615000.0,,
June 2021,112846000.0,37898000.0,-3818000.0,,
September 2021,103686000.0,38070000.0,-5038000.0,,
December 2021,132549000.0,45927000.0,-32818000.0,,
March 2022,118462000.0,45183000.0,-13639000.0,,
June 2022,120224000.0,46580000.0,-10654000.0,,
