,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2011,3710.0,305647.0,326437.0,,
June 2011,3710.0,243475.0,-451529.0,1315065.0,1166804.0
September 2011,3710.0,255887.0,-497084.0,1381929.0,1230936.0
December 2011,3710.0,170234.0,-989666.0,1295981.0,1084779.0
March 2012,5309.5,235552.0,-231979.0,1312690.0,1092841.0
June 2012,5309.5,251477.0,-273119.0,1445272.0,1235583.0
September 2012,5309.5,271967.0,-1120710.0,1455359.0,1200968.0
December 2012,5309.5,208664.0,-601665.0,1382778.0,1070743.0
March 2013,6570.0,257701.0,-416685.0,1488946.0,1167063.0
June 2013,6570.0,250484.0,-474215.0,1302848.0,966318.0
September 2013,6570.0,232539.0,-234861.0,1433887.0,1090037.0
December 2013,6570.0,217278.0,-207531.0,1396262.0,1021708.0
March 2014,2751.0,237933.0,-218086.0,1561330.0,1172147.0
June 2014,3764.0,212269.0,-251517.0,1584381.0,1193128.0
September 2014,2505.0,230262.0,-282073.0,1467160.0,1073182.0
December 2014,5172.0,242072.0,-405184.0,1343912.0,938185.0
March 2015,2119.0,239088.0,-265983.0,1673075.0,1233594.0
June 2015,2113.0,192592.0,-322159.0,1671713.0,1229259.0
September 2015,1647.0,172422.0,-386523.0,1572333.0,1135925.0
December 2015,3331.0,165546.0,-471425.0,1428566.0,991927.0
March 2016,2809.0,213277.0,-415057.0,1625395.0,1174645.0
June 2016,0.0,159859.0,-306913.0,1567679.0,1048400.0
September 2016,4766.0,160646.0,-376433.0,1574511.0,1059623.0
December 2016,1493.0,167645.0,-342814.0,1523442.0,1010532.0
March 2017,1575.0,143340.0,-175544.0,1438703.0,931290.0
June 2017,0.0,150021.0,-383025.0,1405680.0,869708.0
September 2017,1677.0,131098.0,-294339.0,1304574.0,735370.0
December 2017,3729.0,168155.0,-377186.0,1373320.0,795453.0
March 2018,1429.0,150070.0,-36743.0,1526013.0,937565.0
June 2018,1384.0,175513.0,8872.0,2025561.0,1413875.0
September 2018,1582.0,172194.0,89755.0,2087188.0,1432786.0
December 2018,1471.0,128329.0,-278266.0,1870377.0,1307761.0
March 2019,2365.0,190639.0,-367140.0,2812602.0,1419374.0
June 2019,313.0,162130.0,-361528.0,2797172.0,1451276.0
September 2019,1986.0,147763.0,-431651.0,2470126.0,1202429.0
December 2019,2433.0,131534.0,-526322.0,2238747.0,1038986.0
