,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2012,12509000.0,3758500.0,-1211500.0,,,
June 2012,12509000.0,3758500.0,-1211500.0,,,
September 2012,12509000.0,3758500.0,-1211500.0,,,
December 2012,12509000.0,3758500.0,-1211500.0,,,
March 2013,15266000.0,4519000.0,-4791000.0,,,
June 2013,17595000.0,4875000.0,-1636000.0,,,
September 2013,18985000.0,5712000.0,-2564000.0,,,
December 2013,22139000.0,5867000.0,1516000.0,47254000.0,43773000.0,3481000.0
March 2014,23345000.0,6439000.0,-8074000.0,144506000.0,141916000.0,2590000.0
June 2014,26683000.0,6832000.0,-4639000.0,143344000.0,140439000.0,2905000.0
September 2014,28087000.0,7316000.0,-6354000.0,141668000.0,137981000.0,3687000.0
December 2014,30630000.0,7499000.0,-331000.0,156847000.0,152526000.0,4321000.0
March 2015,31704000.0,7733000.0,-12670000.0,141818000.0,136018000.0,5800000.0
June 2015,32823000.0,7799000.0,-6322000.0,143593000.0,136597000.0,6996000.0
September 2015,32738000.0,8085000.0,-4925000.0,144645000.0,136338000.0,8307000.0
December 2015,37000000.0,8175000.0,2634000.0,165144000.0,156402000.0,8742000.0
March 2016,37763000.0,8837000.0,-10350000.0,149811000.0,140827000.0,8984000.0
June 2016,40505000.0,8905000.0,-6493000.0,153728000.0,144571000.0,9157000.0
September 2016,40751000.0,9290000.0,-4389000.0,155874000.0,146098000.0,9776000.0
December 2016,45288000.0,9628000.0,3522000.0,181838000.0,171319000.0,10519000.0
March 2017,46733000.0,10409000.0,-10879000.0,168142000.0,156578000.0,11564000.0
June 2017,50640000.0,11498000.0,-5035000.0,182440000.0,170462000.0,11978000.0
September 2017,51069000.0,11903000.0,-3314000.0,190994000.0,178621000.0,12373000.0
December 2017,61646000.0,13559000.0,5534000.0,245638000.0,226499000.0,19139000.0
March 2018,62583000.0,15542000.0,-15046000.0,224925000.0,205071000.0,19854000.0
June 2018,67055000.0,17717000.0,-12683000.0,237067000.0,217001000.0,20066000.0
September 2018,66833000.0,17267000.0,-7317000.0,245879000.0,225685000.0,20194000.0
December 2018,75269000.0,19445000.0,6468000.0,284978000.0,259090000.0,25888000.0
March 2019,70035000.0,18768000.0,-22639000.0,305446000.0,220326000.0,85120000.0
June 2019,75229000.0,19722000.0,-24488000.0,304020000.0,207130000.0,96890000.0
September 2019,72856000.0,20400000.0,-16987000.0,298152000.0,198297000.0,99855000.0
December 2019,76913000.0,21874000.0,-14650000.0,318312000.0,214876000.0,103436000.0
March 2020,76666000.0,22688000.0,-31430000.0,286982000.0,177299000.0,109683000.0
June 2020,78324000.0,24067000.0,-24323000.0,498296000.0,390429000.0,107867000.0
September 2020,81919000.0,24670000.0,-19225000.0,502519000.0,401131000.0,101388000.0
December 2020,89934000.0,27938000.0,-19032000.0,555482000.0,419848000.0,135634000.0
March 2021,95378000.0,30062000.0,-35656000.0,1037807000.0,899836000.0,137971000.0
June 2021,102448000.0,33333000.0,-32948000.0,1032332000.0,896956000.0,135376000.0
September 2021,104570000.0,34344000.0,-23314000.0,1058482000.0,911549000.0,146933000.0
December 2021,127033000.0,40143000.0,-24943000.0,1108537000.0,959207000.0,149330000.0
March 2022,126537000.0,43570000.0,-48763000.0,1051562000.0,903507000.0,148055000.0
June 2022,131217000.0,44815000.0,-36290000.0,1052287000.0,906592000.0,145695000.0
