,OperatingExpenses,NetIncomeLoss,Assets
March 2009,,-16447750.0,
June 2009,,-16447750.0,
September 2009,,-16447750.0,
December 2009,,-16447750.0,
March 2010,,57222000.0,
June 2010,,-144791000.0,
September 2010,,276974000.0,
December 2010,,280663000.0,59472213000.0
March 2011,,76041000.0,
June 2011,,38435000.0,71454998000.0
September 2011,,-469968000.0,71097548000.0
December 2011,,244816000.0,76251209000.0
March 2012,,461304000.0,85054884000.0
June 2012,,,88555096000.0
September 2012,,,97705296000.0
December 2012,,,102221557000.0
March 2013,,,114957623000.0
June 2013,,,115668268000.0
September 2013,,,123005890000.0
December 2013,,,129322156000.0
March 2014,,,133661905000.0
June 2014,,,139313290000.0
September 2014,,,140877823000.0
December 2014,,,145841604000.0
March 2015,,,150691059000.0
June 2015,,,147758625000.0
September 2015,,,145323134000.0
December 2015,,,148643945000.0
March 2016,,,151858811000.0
June 2016,,,153890313000.0
September 2016,,,158802045000.0
December 2016,,,155665990000.0
March 2017,,,160114826000.0
June 2017,,,165681703000.0
September 2017,,,168058203000.0
December 2017,,,172425340000.0
March 2018,-9760000.0,,169396445000.0
June 2018,-9760000.0,,169832225000.0
September 2018,-9760000.0,,172561326000.0
December 2018,-9760000.0,,164680784000.0
March 2019,-50166500.0,,176465155000.0
June 2019,-50166500.0,,183522135000.0
September 2019,-50166500.0,,188167147000.0
December 2019,-50166500.0,,191158387000.0
March 2020,-50411000.0,,182270900000.0
June 2020,-50411000.0,,196862729000.0
September 2020,-50411000.0,,199996862000.0
December 2020,-50411000.0,,208308100000.0
March 2021,-511235500.0,,202038359000.0
June 2021,-511235500.0,,207908267000.0
September 2021,-511235500.0,,206553592000.0
December 2021,-511235500.0,,221661364000.0
March 2022,,,208862789000.0
June 2022,,,190435117000.0
