,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2013,27778.0,-27778.0,,,
March 2014,14525.0,-14525.0,,,
June 2014,28529.0,-27811.0,128087.0,128087.0,
September 2014,14120.0,-18816.0,110380.0,110380.0,
December 2014,28000.0,-28718.0,82262.0,77517.0,
March 2015,20456.0,-19603.0,783710.0,176992.0,
June 2015,176162.0,-143407.0,840687.0,339560.0,
September 2015,182475.0,-252727.0,1130269.0,143001.0,
December 2015,68538.0,-18568.0,1073274.0,600147.0,
March 2016,52004.0,-1353.0,1103057.0,642680.0,
June 2016,69876.0,-8825060.0,1130008.0,112966.0,
September 2016,-4505574.0,-3718188.0,96971.0,90976.0,
December 2016,36733.0,-15279.0,20273829.0,3737425.0,16536404.0
March 2017,-9701136.0,-3040610.0,18554336.0,2380862.0,16173474.0
June 2017,-8538033.0,-4076276.0,16990937.0,1250750.0,15740187.0
September 2017,-5936585.0,-1741799.0,17331975.0,1254043.0,16077932.0
December 2017,-9231182.0,-5166781.0,18263385.0,2702401.0,15560984.0
March 2018,-9788919.0,-2570649.0,18501679.0,3068478.0,15433201.0
June 2018,9247842.0,-1697138.0,20450549.0,2876726.0,17573823.0
September 2018,-13164210.0,-3611226.0,20058236.0,3536324.0,16521912.0
December 2018,-29316243.0,-4878299.0,41363712.0,4262961.0,37100751.0
March 2019,-16885682.0,-10065620.0,65566150.0,2137714.0,63428436.0
June 2019,-12696402.0,-8961042.0,65768216.0,4039864.0,61728352.0
September 2019,-8923531.0,-7344532.0,67835734.0,2612546.0,65223188.0
December 2019,,,35229650.0,3178099.0,32051551.0
March 2020,4779410.0,-3261368.0,32023079.0,640889.0,31382190.0
June 2020,-3037774.0,1308237.0,32284328.0,2215726.0,30068602.0
September 2020,2529078.0,123982.0,29368559.0,1359803.0,28008756.0
December 2020,13236342.0,-8426614.0,38415395.0,11215889.0,27199506.0
March 2021,5982978.0,-6389857.0,37711440.0,7727149.0,29984291.0
June 2021,-5979312.0,-6650174.0,,,
September 2021,10656805.0,-8913521.0,51901373.0,21503647.0,
December 2021,25428243.0,-10550771.0,42872702.0,15297943.0,
March 2022,-13063333.0,-2752902.0,38560446.0,10885608.0,
June 2022,-20331926.0,-2443834.0,37676612.0,9978606.0,
