,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,853164.0,180630.75,-943758.75,,
June 2009,853164.0,180630.75,-943758.75,,
September 2009,853164.0,180630.75,-943758.75,,
December 2009,853164.0,180630.75,-943758.75,,
March 2010,804344.0,167672.0,-927049.0,,
June 2010,930518.0,208193.0,-942487.0,,
September 2010,956674.0,196752.0,-1119189.0,,
December 2010,855809.0,176046.0,-4722077.0,5228482.0,4674116.0
March 2011,963446.0,225163.0,-709734.0,,
June 2011,881997.0,90747.0,-624875.0,4060102.0,3605685.0
September 2011,858003.0,109221.0,-605617.0,3432467.0,2979125.0
December 2011,858908.0,75913.0,-548350.0,2974639.0,2558105.0
March 2012,1017084.0,87085.0,-581838.0,3048879.0,2427995.0
June 2012,890086.0,87942.0,-668299.0,2232896.0,1691737.0
September 2012,1082005.0,133009.0,-785184.0,1701922.0,1210072.0
