,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2009,18972250.0,6448750.0,11465000.0,1757250.0,,
March 2010,18972250.0,6448750.0,11465000.0,1757250.0,,
June 2010,18972250.0,6448750.0,11465000.0,1757250.0,,
September 2010,18972250.0,6448750.0,11465000.0,1757250.0,,
December 2010,20430000.0,7714000.0,12237000.0,8606000.0,,
March 2011,21467000.0,8356000.0,12556000.0,-9757000.0,,
June 2011,21779000.0,9463000.0,11824000.0,-40015000.0,,
September 2011,22257000.0,10588000.0,11486000.0,40150000.0,211268000.0,156535000.0
December 2011,22924000.0,9891000.0,11278000.0,22042000.0,,
March 2012,18566000.0,8773000.0,11040000.0,-53561000.0,241759000.0,185152000.0
June 2012,20000000.0,9193000.0,10706000.0,13545000.0,252338000.0,195134000.0
September 2012,17021000.0,7960000.0,11730000.0,16958000.0,268073000.0,213034000.0
December 2012,20518000.0,9823000.0,10867000.0,6108000.0,270206000.0,216692000.0
March 2013,22450000.0,10150000.0,12705000.0,5420000.0,279732000.0,227267000.0
June 2013,25050000.0,11120000.0,12980000.0,9367000.0,293817000.0,243282000.0
September 2013,33477000.0,11412000.0,21378000.0,1740000.0,316635000.0,246447000.0
December 2013,44903000.0,12430000.0,19383000.0,-8921000.0,567696000.0,254858000.0
March 2014,47486000.0,20347000.0,24504000.0,-22122000.0,566278000.0,248369000.0
June 2014,42875000.0,20810000.0,22065000.0,1183000.0,679334000.0,365864000.0
September 2014,39423000.0,20098000.0,20227000.0,14537000.0,682234000.0,373349000.0
December 2014,44010000.0,18782000.0,25228000.0,-6306000.0,777291000.0,278802000.0
March 2015,49099000.0,20439000.0,28247000.0,-7537000.0,800249000.0,308740000.0
June 2015,49597000.0,21611000.0,27428000.0,8027000.0,806714000.0,309154000.0
September 2015,50792000.0,21356000.0,29127000.0,54405000.0,866251000.0,384219000.0
December 2015,60165000.0,25322000.0,34686000.0,-15571000.0,898449000.0,329406000.0
March 2016,72676000.0,26203000.0,34617000.0,-10649000.0,900398000.0,308025000.0
June 2016,63782000.0,26064000.0,35866000.0,22552000.0,913151000.0,328084000.0
September 2016,71738000.0,30109000.0,40264000.0,5102000.0,1188551000.0,612944000.0
December 2016,67957000.0,30174000.0,36496000.0,-965000.0,1196695000.0,641775000.0
March 2017,102481000.0,39685000.0,62327000.0,-130131000.0,1555732000.0,480173000.0
June 2017,85981000.0,38729000.0,46666000.0,-27677000.0,1632879000.0,569850000.0
September 2017,86549000.0,39398000.0,42397000.0,-10720000.0,1637123000.0,562897000.0
December 2017,83947000.0,41651000.0,37634000.0,-22569000.0,1581260000.0,481225000.0
March 2018,88997000.0,41596000.0,39287000.0,-15484000.0,1561170000.0,475209000.0
June 2018,90813000.0,48240000.0,42471000.0,-85430000.0,1485715000.0,454393000.0
September 2018,88469000.0,46226000.0,42281000.0,-16494000.0,1482495000.0,458861000.0
December 2018,91022000.0,43525000.0,42519000.0,-23396000.0,1457843000.0,459428000.0
March 2019,87541000.0,42361000.0,41998000.0,-46204000.0,1419946000.0,445259000.0
June 2019,357601000.0,42708000.0,41920000.0,-324714000.0,1104327000.0,413089000.0
September 2019,64920000.0,34875000.0,26849000.0,10516000.0,1105574000.0,398582000.0
December 2019,68732000.0,35158000.0,32340000.0,-28362000.0,1132207000.0,410634000.0
March 2020,68639000.0,35830000.0,31994000.0,-10226000.0,1112799000.0,417983000.0
June 2020,64376000.0,34948000.0,29982000.0,-24982000.0,1121127000.0,450268000.0
September 2020,65031000.0,35397000.0,29990000.0,17492000.0,1146428000.0,481519000.0
December 2020,68188000.0,36936000.0,31252000.0,-8968000.0,1153682000.0,509215000.0
March 2021,65141000.0,34619000.0,30522000.0,14807000.0,1068395000.0,432633000.0
June 2021,63595000.0,33610000.0,29985000.0,15005000.0,1100112000.0,476335000.0
September 2021,63929000.0,33679000.0,30250000.0,17129000.0,1134145000.0,521536000.0
December 2021,67074000.0,35470000.0,31604000.0,138827000.0,1260118000.0,671564000.0
March 2022,66418000.0,35455000.0,30963000.0,29558000.0,1286493000.0,706436000.0
June 2022,68539000.0,37625000.0,30914000.0,32234000.0,1333070000.0,765505000.0
