,NetIncomeLoss,Assets,AssetsCurrent
December 2007,33648750.0,,
March 2008,33648750.0,,
June 2008,33648750.0,,
September 2008,33648750.0,,
December 2008,-3297000.0,,
March 2009,-3297000.0,,
June 2009,4413000.0,,
September 2009,8996000.0,,
December 2009,25440000.0,1908903000.0,217956000.0
March 2010,10262000.0,,
June 2010,3609000.0,,
September 2010,15220000.0,1880491000.0,160817000.0
December 2010,21435000.0,1878749000.0,150006000.0
March 2011,11873000.0,1966628000.0,246525000.0
June 2011,9650000.0,1958954000.0,219009000.0
September 2011,26466000.0,1940054000.0,177729000.0
December 2011,17139000.0,1944639000.0,165395000.0
March 2012,13740000.0,2033046000.0,211063000.0
June 2012,-1037000.0,1992985000.0,178938000.0
September 2012,24736000.0,1984918000.0,159579000.0
December 2012,13513000.0,1941741000.0,127619000.0
March 2013,22440000.0,2018660000.0,219309000.0
June 2013,-7866000.0,2026612000.0,236162000.0
September 2013,17205000.0,2028732000.0,255070000.0
December 2013,19895000.0,2017506000.0,235842000.0
March 2014,21469000.0,2093042000.0,304878000.0
June 2014,191000.0,2117570000.0,294211000.0
September 2014,25824000.0,2088551000.0,238173000.0
December 2014,14953000.0,2077651000.0,207565000.0
March 2015,13355000.0,2142430000.0,264424000.0
June 2015,-3956000.0,2155737000.0,323229000.0
September 2015,32282000.0,2135197000.0,296967000.0
December 2015,19831000.0,2119663000.0,265544000.0
March 2016,21898000.0,2237955000.0,368537000.0
June 2016,2173000.0,2222720000.0,363897000.0
September 2016,32436000.0,2184554000.0,334215000.0
December 2016,21273000.0,2172660000.0,313120000.0
March 2017,13227000.0,2253153000.0,399723000.0
June 2017,265000.0,2241388000.0,387196000.0
September 2017,76058000.0,2203730000.0,341379000.0
December 2017,169347000.0,2208192000.0,325587000.0
March 2018,16670000.0,2318966000.0,429441000.0
June 2018,12031000.0,2320981000.0,406014000.0
September 2018,27237000.0,2294726000.0,358176000.0
December 2018,21555000.0,2249360000.0,322455000.0
March 2019,15073000.0,2308132000.0,386088000.0
June 2019,13106000.0,2321528000.0,409220000.0
