,NetIncomeLoss,Assets
March 2009,2891750.0,
June 2009,2891750.0,
September 2009,2891750.0,
December 2009,2891750.0,
March 2010,2585000.0,
June 2010,1655000.0,
September 2010,3100000.0,
December 2010,1687000.0,1488106000.0
March 2011,2476000.0,
June 2011,2615000.0,1504973000.0
September 2011,2663000.0,1555754000.0
December 2011,2296000.0,1577370000.0
March 2012,2825000.0,1628829000.0
June 2012,3149000.0,1629291000.0
September 2012,3459000.0,1656659000.0
December 2012,2715000.0,1680820000.0
March 2013,2978000.0,1707012000.0
June 2013,4247000.0,1704168000.0
September 2013,4481000.0,1732489000.0
December 2013,4163000.0,1748971000.0
March 2014,4172000.0,1802037000.0
June 2014,5154000.0,1802877000.0
September 2014,5351000.0,1835568000.0
December 2014,6100000.0,1873242000.0
March 2015,5616000.0,1925396000.0
June 2015,6201000.0,1939428000.0
September 2015,6088000.0,1959376000.0
December 2015,5958000.0,2021604000.0
March 2016,5643000.0,2072569000.0
June 2016,6270000.0,2134917000.0
September 2016,6918000.0,2170313000.0
December 2016,6802000.0,2198051000.0
March 2017,6495000.0,2292626000.0
June 2017,6988000.0,2303282000.0
September 2017,6469000.0,2304645000.0
December 2017,3574000.0,2317033000.0
March 2018,7480000.0,2400901000.0
June 2018,7309000.0,2419850000.0
September 2018,7972000.0,2460097000.0
December 2018,9833000.0,2543682000.0
March 2019,8290000.0,2672533000.0
June 2019,9516000.0,2707053000.0
September 2019,10266000.0,2758884000.0
December 2019,7972000.0,2794209000.0
March 2020,9031000.0,2877043000.0
June 2020,9027000.0,3163610000.0
September 2020,11532000.0,3256634000.0
December 2020,8902000.0,3369604000.0
March 2021,11144000.0,3548505000.0
June 2021,11139000.0,3651092000.0
September 2021,13342000.0,3808329000.0
December 2021,13801000.0,3989596000.0
March 2022,11373000.0,4107605000.0
June 2022,14139000.0,4111141000.0
