,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,549000.0,-1413000.0,,
June 2020,673000.0,-2460000.0,,
September 2020,834000.0,-1256000.0,,
December 2020,985000.0,-1655000.0,16217000.0,16062000.0
March 2021,1925000.0,-2284000.0,,
June 2021,4737000.0,-6206000.0,396823000.0,396608000.0
September 2021,8406000.0,-10766000.0,391084000.0,389588000.0
December 2021,11169000.0,-13416000.0,379824000.0,377019000.0
March 2022,10184000.0,-13410000.0,368597000.0,364654000.0
June 2022,14086000.0,-16888000.0,385365000.0,358065000.0
