,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,9139500.0,,,
June 2008,9139500.0,,,
September 2008,9139500.0,,,
December 2008,9139500.0,,,
March 2009,10051000.0,,,
June 2009,9781000.0,,,
September 2009,8752000.0,,,
December 2009,8954000.0,,476434000.0,188993000.0
March 2010,9474000.0,,,
June 2010,9472000.0,,523123000.0,243298000.0
September 2010,9263000.0,,527140000.0,253668000.0
December 2010,9490000.0,,530474000.0,252408000.0
March 2011,9931000.0,,655422000.0,380525000.0
June 2011,10354000.0,,692269000.0,417136000.0
September 2011,10423000.0,,839609000.0,565198000.0
December 2011,10846000.0,,874309000.0,582970000.0
March 2012,11638000.0,,925694000.0,632056000.0
June 2012,12502000.0,,1319721000.0,793927000.0
September 2012,12485000.0,,1299968000.0,776006000.0
December 2012,12296000.0,,1321734000.0,776996000.0
March 2013,12421000.0,,1333252000.0,803492000.0
June 2013,12467000.0,,1340500000.0,810576000.0
September 2013,12508000.0,,1331900000.0,794775000.0
December 2013,14032000.0,,1327228000.0,792593000.0
March 2014,13159000.0,58490500.0,1430577000.0,835369000.0
June 2014,13405000.0,58490500.0,1456877000.0,859460000.0
September 2014,13785000.0,59551000.0,1427818000.0,844511000.0
December 2014,13897000.0,,1544778000.0,859507000.0
March 2015,15290000.0,68841000.0,1767805000.0,905304000.0
June 2015,14907000.0,172637000.0,1418908000.0,535142000.0
September 2015,14783000.0,50691000.0,1387399000.0,519880000.0
December 2015,13579000.0,53544000.0,1391352000.0,509017000.0
March 2016,14686000.0,39552000.0,1430998000.0,495844000.0
June 2016,15607000.0,50947000.0,1450889000.0,518226000.0
September 2016,14671000.0,54388000.0,1421202000.0,498243000.0
December 2016,15642000.0,-104213000.0,1243109000.0,503362000.0
March 2017,14499000.0,60732000.0,1313850000.0,556648000.0
June 2017,14662000.0,79828000.0,1341777000.0,579705000.0
September 2017,14815000.0,75460000.0,1404223000.0,642399000.0
December 2017,15241000.0,36392000.0,1379205000.0,631926000.0
March 2018,15289000.0,85510000.0,1491531000.0,716234000.0
June 2018,16112000.0,89140000.0,1472961000.0,709286000.0
September 2018,15734000.0,92681000.0,1485501000.0,730760000.0
December 2018,15989000.0,73723000.0,1472741000.0,723216000.0
March 2019,16569000.0,86749000.0,1549047000.0,733509000.0
June 2019,17324000.0,88137000.0,1640547000.0,798893000.0
September 2019,16723000.0,84132000.0,1637424000.0,772627000.0
December 2019,16941000.0,84835000.0,1692210000.0,791468000.0
March 2020,17081000.0,72818000.0,1947340000.0,1048772000.0
June 2020,17948000.0,28832000.0,1962459000.0,1038292000.0
September 2020,17715000.0,114115000.0,1993995000.0,1061189000.0
December 2020,19450000.0,114691000.0,1988128000.0,1023801000.0
March 2021,19571000.0,105687000.0,2087720000.0,1127386000.0
June 2021,21406000.0,110118000.0,2229205000.0,1203952000.0
September 2021,19762000.0,103829000.0,2377328000.0,1333071000.0
December 2021,18912000.0,120232000.0,2443198000.0,1363621000.0
March 2022,19078000.0,100843000.0,2319445000.0,1197220000.0
June 2022,19967000.0,117378000.0,2404278000.0,1276476000.0
