,OperatingExpenses,NetIncomeLoss,Assets
March 2008,36003671.25,,
June 2008,36003671.25,,
September 2008,36003671.25,,
December 2008,36003671.25,,
March 2009,39431590.0,,
June 2009,36952660.0,,
September 2009,64919510.0,,
December 2009,43448671.0,,328389483.0
March 2010,45683671.0,,
June 2010,53282254.0,,466031004.0
September 2010,60200000.0,,508833882.0
December 2010,60300000.0,,508677840.0
March 2011,50877206.0,,478511302.0
June 2011,57627000.0,,473067160.0
September 2011,47377222.0,,426788530.0
December 2011,69400000.0,,460743000.0
March 2012,57877000.0,,439601000.0
June 2012,43794000.0,,425932000.0
September 2012,48769000.0,,421127000.0
December 2012,64200000.0,,386970000.0
March 2013,57918000.0,,355703000.0
June 2013,61300000.0,,342655000.0
September 2013,41594000.0,,332676000.0
December 2013,55200000.0,,353446000.0
March 2014,43205000.0,,314536000.0
June 2014,50499000.0,,321568000.0
September 2014,61400000.0,,333875000.0
December 2014,52600000.0,,337650000.0
March 2015,49713000.0,,294679000.0
June 2015,57600000.0,,417486000.0
September 2015,49490000.0,,403525000.0
December 2015,61500000.0,,423144000.0
March 2016,59700000.0,,404686000.0
June 2016,60620000.0,,418717000.0
September 2016,57400000.0,,427284000.0
December 2016,69200000.0,,456682000.0
March 2017,54755000.0,-746000.0,410155000.0
June 2017,56900000.0,6245000.0,409611000.0
September 2017,58370000.0,-5912000.0,424471000.0
December 2017,63900000.0,-26238000.0,610817000.0
March 2018,68500000.0,6368000.0,599263000.0
June 2018,69040000.0,10513000.0,524784000.0
September 2018,66079000.0,11200000.0,485589000.0
December 2018,67500000.0,11000000.0,485700000.0
March 2019,65456000.0,-15386000.0,440804000.0
June 2019,62452000.0,-12697000.0,469646000.0
September 2019,61831000.0,14929000.0,458822000.0
December 2019,65400000.0,24200000.0,494375000.0
March 2020,69770000.0,-7573000.0,433510000.0
June 2020,62896000.0,-14968000.0,513876000.0
September 2020,63126000.0,-9375000.0,502715000.0
December 2020,60638000.0,63250000.0,585799000.0
March 2021,61699000.0,2084000.0,570591000.0
June 2021,52426000.0,-8825000.0,528769000.0
September 2021,58284000.0,20144000.0,534863000.0
December 2021,73873000.0,28909000.0,568632000.0
March 2022,59969000.0,-12106000.0,523284000.0
June 2022,56922000.0,-18732000.0,502959000.0
