,NetIncomeLoss,Assets
September 2014,127000.0,
December 2014,127000.0,
March 2015,127000.0,
June 2015,127000.0,
September 2015,1256000.0,
December 2015,727000.0,
March 2016,1099000.0,
June 2016,-156000.0,1262071000.0
September 2016,1456000.0,
December 2016,1672000.0,1240883000.0
March 2017,1891000.0,1407321000.0
June 2017,-1790000.0,1426458000.0
September 2017,1756000.0,1411706000.0
December 2017,2000.0,1443268000.0
March 2018,2177000.0,1456969000.0
June 2018,2669000.0,1480187000.0
September 2018,2329000.0,1474495000.0
December 2018,2324000.0,1557315000.0
March 2019,1986000.0,1523758000.0
June 2019,1679000.0,1637579000.0
September 2019,2829000.0,1658608000.0
December 2019,2353000.0,1649167000.0
March 2020,1217000.0,1695875000.0
June 2020,2960000.0,1791929000.0
September 2020,2728000.0,1791075000.0
December 2020,2694000.0,1789839000.0
March 2021,3592000.0,1854674000.0
June 2021,3410000.0,1874935000.0
September 2021,3614000.0,1873179000.0
December 2021,4288000.0,1888121000.0
March 2022,3474000.0,1984541000.0
June 2022,3503000.0,1989132000.0
