,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,4012000.0,59231000.0,48812000.0,,
June 2009,4012000.0,51255000.0,43424000.0,,
September 2009,4012000.0,48292000.0,40823000.0,,
December 2009,4012000.0,46133000.0,41230000.0,3016767000.0,1195578000.0
March 2010,4658500.0,51248000.0,42191000.0,,
June 2010,4658500.0,46342000.0,47327000.0,2767531000.0,1044922000.0
September 2010,4658500.0,43365000.0,51844000.0,2825948000.0,1101897000.0
December 2010,4658500.0,44258000.0,63197000.0,2909534000.0,1206648000.0
March 2011,6887000.0,57665000.0,50506000.0,3017669000.0,1320975000.0
June 2011,6887000.0,48475000.0,61894000.0,3079006000.0,1389572000.0
September 2011,6887000.0,49749000.0,72164000.0,3220658000.0,1583734000.0
December 2011,6887000.0,49661000.0,70468000.0,3279349000.0,1661321000.0
March 2012,6901500.0,63232000.0,59487000.0,3339008000.0,1731434000.0
June 2012,6901500.0,52392000.0,72320000.0,3248347000.0,1649855000.0
September 2012,6901500.0,52860000.0,80231000.0,3478663000.0,1896086000.0
December 2012,6901500.0,59464000.0,89617000.0,4329675000.0,2721555000.0
March 2013,6767750.0,93968000.0,33608000.0,8648861000.0,3619629000.0
June 2013,6767750.0,92897000.0,106043000.0,8678711000.0,3584835000.0
September 2013,6767750.0,93699000.0,117688000.0,9137535000.0,3724173000.0
December 2013,6767750.0,98921000.0,196781000.0,9389593000.0,3389565000.0
March 2014,7108000.0,119167000.0,88951000.0,9334076000.0,3387947000.0
June 2014,7108000.0,98031000.0,142404000.0,9472227000.0,3540378000.0
September 2014,7108000.0,92585000.0,161842000.0,9270872000.0,3393788000.0
December 2014,7108000.0,95425000.0,150410000.0,9381031000.0,3530459000.0
March 2015,7056500.0,109101000.0,132228000.0,9718241000.0,3898210000.0
June 2015,7056500.0,85153000.0,169515000.0,10286862000.0,4477485000.0
September 2015,7056500.0,93672000.0,-740433000.0,9909303000.0,4783847000.0
December 2015,7056500.0,48356000.0,-65725000.0,9192060000.0,3367299000.0
March 2016,7040750.0,80946000.0,106925000.0,9480703000.0,3688030000.0
June 2016,7040750.0,82731000.0,123839000.0,9382498000.0,3649294000.0
September 2016,7040750.0,87814000.0,121760000.0,9169299000.0,3464952000.0
December 2016,7040750.0,46550000.0,-665693000.0,7839420000.0,2541752000.0
March 2017,6819250.0,73057000.0,24655000.0,8063971000.0,3231783000.0
June 2017,6819250.0,67167000.0,-425419000.0,7146279000.0,2072447000.0
September 2017,6819250.0,51458000.0,10039000.0,7077013000.0,2920301000.0
December 2017,6819250.0,83739000.0,-1067468000.0,5971582000.0,1830673000.0
